date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1994-01-01 01:00:00,-1.2,87,4.1,30,0,0,0
1994-01-01 02:00:00,-1.2,83,6.6,10,0,0,0
1994-01-01 03:00:00,-1.2,87,6.6,10,0,0,0
1994-01-01 04:00:00,-1.7,87,5.6,350,0,0,0
1994-01-01 05:00:00,-1.7,91,7.7,360,0,0,0
1994-01-01 06:00:00,-1.8,85,7.7,360,0,0,0
1994-01-01 07:00:00,-2.8,79,7.7,350,0,0,0
1994-01-01 08:00:00,-4.5,91,6.1,330,0,0,0
1994-01-01 09:00:00,-5.0,82,5.1,350,19,0,19
1994-01-01 10:00:00,-5.6,83,6.1,320,59,0,59
1994-01-01 11:00:00,-6.2,75,7.2,330,94,0,94
1994-01-01 12:00:00,-7.8,64,6.6,330,97,0,97
1994-01-01 13:00:00,-7.3,56,6.6,320,202,184,133
1994-01-01 14:00:00,-8.4,47,5.1,310,293,511,118
1994-01-01 15:00:00,-7.8,42,5.1,350,99,0,99
1994-01-01 16:00:00,-8.9,42,4.1,350,50,0,50
1994-01-01 17:00:00,-10.0,51,4.1,350,14,55,11
1994-01-01 18:00:00,-11.2,57,3.6,320,0,0,0
1994-01-01 19:00:00,-12.3,67,3.6,310,0,0,0
1994-01-01 20:00:00,-11.7,57,4.1,320,0,0,0
1994-01-01 21:00:00,-11.2,57,2.0,350,0,0,0
1994-01-01 22:00:00,-11.2,57,2.0,60,0,0,0
1994-01-01 23:00:00,-11.2,57,1.5,10,0,0,0
1994-01-02 00:00:00,-10.6,54,1.5,20,0,0,0
1994-01-02 01:00:00,-10.6,57,0.0,0,0,0,0
1994-01-02 02:00:00,-11.2,63,2.0,50,0,0,0
1994-01-02 03:00:00,-11.2,71,4.6,70,0,0,0
1994-01-02 04:00:00,-11.7,86,2.0,80,0,0,0
1994-01-02 05:00:00,-11.7,78,3.6,70,0,0,0
1994-01-02 06:00:00,-11.5,82,4.1,60,0,0,0
1994-01-02 07:00:00,-12.3,86,4.6,40,0,0,0
1994-01-02 08:00:00,-12.8,86,4.6,30,0,1,0
1994-01-02 09:00:00,-12.3,86,4.1,30,44,17,43
1994-01-02 10:00:00,-11.7,78,2.5,50,123,27,118
1994-01-02 11:00:00,-11.2,74,3.0,40,164,29,155
1994-01-02 12:00:00,-10.6,70,4.1,30,140,0,140
1994-01-02 13:00:00,-10.0,70,4.6,40,187,59,165
1994-01-02 14:00:00,-10.0,70,5.1,40,144,66,121
1994-01-02 15:00:00,-10.0,74,3.6,30,150,36,141
1994-01-02 16:00:00,-10.0,70,3.6,20,77,164,51
1994-01-02 17:00:00,-11.2,71,2.0,20,13,82,9
1994-01-02 18:00:00,-13.4,82,4.1,340,0,0,0
1994-01-02 19:00:00,-13.4,77,0.0,0,0,0,0
1994-01-02 20:00:00,-14.5,82,2.0,360,0,0,0
1994-01-02 21:00:00,-15.6,77,0.0,0,0,0,0
1994-01-02 22:00:00,-16.2,78,0.0,0,0,0,0
1994-01-02 23:00:00,-16.7,73,0.0,0,0,0,0
1994-01-03 00:00:00,-17.3,90,2.5,330,0,0,0
1994-01-03 01:00:00,-17.8,81,2.5,330,0,0,0
1994-01-03 02:00:00,-18.4,86,2.0,320,0,0,0
1994-01-03 03:00:00,-19.5,81,0.0,0,0,0,0
1994-01-03 04:00:00,-19.5,85,0.0,0,0,0,0
1994-01-03 05:00:00,-18.9,85,0.0,0,0,0,0
1994-01-03 06:00:00,-18.4,81,0.0,0,0,0,0
1994-01-03 07:00:00,-18.9,76,0.0,0,0,0,0
1994-01-03 08:00:00,-19.5,81,2.5,310,0,23,0
1994-01-03 09:00:00,-17.8,77,0.0,0,51,307,24
1994-01-03 10:00:00,-16.2,78,0.0,0,64,83,47
1994-01-03 11:00:00,-12.8,70,3.0,150,128,0,128
1994-01-03 12:00:00,-10.9,68,1.5,80,185,21,177
1994-01-03 13:00:00,-9.5,67,0.0,0,158,126,110
1994-01-03 14:00:00,-10.6,74,0.0,0,146,0,146
1994-01-03 15:00:00,-10.0,78,0.0,0,110,0,110
1994-01-03 16:00:00,-10.0,78,0.0,0,59,0,59
1994-01-03 17:00:00,-10.6,82,1.5,120,18,128,12
1994-01-03 18:00:00,-10.8,84,0.8,60,0,0,0
1994-01-03 19:00:00,-10.6,86,0.0,0,0,0,0
1994-01-03 20:00:00,-10.6,82,0.0,0,0,0,0
1994-01-03 21:00:00,-10.6,82,0.0,0,0,0,0
1994-01-03 22:00:00,-11.2,87,0.0,0,0,0,0
1994-01-03 23:00:00,-11.2,82,0.0,0,0,0,0
1994-01-04 00:00:00,-10.6,82,1.5,310,0,0,0
1994-01-04 01:00:00,-12.8,86,3.0,310,0,0,0
1994-01-04 02:00:00,-12.3,82,2.5,300,0,0,0
1994-01-04 03:00:00,-11.7,82,3.0,310,0,0,0
1994-01-04 04:00:00,-12.8,77,2.5,340,0,0,0
1994-01-04 05:00:00,-11.7,86,1.5,320,0,0,0
1994-01-04 06:00:00,-10.4,84,3.3,310,0,0,0
1994-01-04 07:00:00,-10.0,81,5.1,300,0,0,0
1994-01-04 08:00:00,-10.0,81,4.1,310,0,0,0
1994-01-04 09:00:00,-10.0,81,2.5,250,26,0,26
1994-01-04 10:00:00,-9.5,78,3.0,260,56,0,56
1994-01-04 11:00:00,-8.9,78,5.1,270,78,0,78
1994-01-04 12:00:00,-9.5,74,7.7,310,98,0,98
1994-01-04 13:00:00,-10.6,78,7.7,300,103,0,103
1994-01-04 14:00:00,-10.6,74,7.7,300,91,0,91
1994-01-04 15:00:00,-11.2,74,6.1,310,67,0,67
1994-01-04 16:00:00,-11.7,74,6.1,300,46,0,46
1994-01-04 17:00:00,-11.7,60,7.2,330,7,0,7
1994-01-04 18:00:00,-12.8,66,5.1,340,0,0,0
1994-01-04 19:00:00,-13.9,63,4.1,340,0,0,0
1994-01-04 20:00:00,-15.6,66,5.1,340,0,0,0
1994-01-04 21:00:00,-15.6,62,3.6,360,0,0,0
1994-01-04 22:00:00,-16.7,65,3.0,360,0,0,0
1994-01-04 23:00:00,-17.3,73,3.6,10,0,0,0
1994-01-05 00:00:00,-17.8,77,2.0,40,0,0,0
1994-01-05 01:00:00,-18.4,69,1.5,30,0,0,0
1994-01-05 02:00:00,-18.4,55,2.0,30,0,0,0
1994-01-05 03:00:00,-18.9,65,3.0,40,0,0,0
1994-01-05 04:00:00,-19.5,68,2.0,80,0,0,0
1994-01-05 05:00:00,-19.5,68,2.5,70,0,0,0
1994-01-05 06:00:00,-18.5,67,3.3,90,0,0,0
1994-01-05 07:00:00,-18.4,65,4.1,110,0,0,0
1994-01-05 08:00:00,-18.4,69,2.5,110,0,0,0
1994-01-05 09:00:00,-17.3,73,4.1,120,20,0,20
1994-01-05 10:00:00,-16.7,65,6.1,110,64,0,64
1994-01-05 11:00:00,-15.6,62,6.1,120,100,0,100
1994-01-05 12:00:00,-15.0,62,6.1,120,122,0,122
1994-01-05 13:00:00,-15.0,73,6.1,110,127,0,127
1994-01-05 14:00:00,-14.5,74,5.6,100,115,0,115
1994-01-05 15:00:00,-14.5,77,6.1,100,72,0,72
1994-01-05 16:00:00,-14.5,77,5.1,80,46,0,46
1994-01-05 17:00:00,-14.5,77,5.1,90,7,0,7
1994-01-05 18:00:00,-14.5,74,6.1,90,0,0,0
1994-01-05 19:00:00,-15.0,81,5.1,100,0,0,0
1994-01-05 20:00:00,-14.5,82,5.1,80,0,0,0
1994-01-05 21:00:00,-14.5,77,4.1,80,0,0,0
1994-01-05 22:00:00,-14.5,82,3.0,70,0,0,0
1994-01-05 23:00:00,-13.9,86,3.0,90,0,0,0
1994-01-06 00:00:00,-13.4,100,2.5,80,0,0,0
1994-01-06 01:00:00,-13.4,77,1.5,40,0,0,0
1994-01-06 02:00:00,-13.0,83,2.0,10,0,0,0
1994-01-06 03:00:00,-12.8,90,2.5,340,0,0,0
1994-01-06 04:00:00,-13.4,82,1.5,310,0,0,0
1994-01-06 05:00:00,-12.8,86,2.0,360,0,0,0
1994-01-06 06:00:00,-12.1,86,1.3,360,0,0,0
1994-01-06 07:00:00,-12.4,86,0.7,360,0,0,0
1994-01-06 08:00:00,-12.3,86,0.0,0,0,0,0
1994-01-06 09:00:00,-11.7,82,0.0,0,24,0,24
1994-01-06 10:00:00,-12.3,82,2.5,310,63,0,63
1994-01-06 11:00:00,-10.0,78,2.5,310,175,198,113
1994-01-06 12:00:00,-8.9,71,0.0,0,104,0,104
1994-01-06 13:00:00,-8.9,74,0.0,0,110,0,110
1994-01-06 14:00:00,-9.5,78,4.6,240,98,0,98
1994-01-06 15:00:00,-10.6,82,4.6,270,71,0,71
1994-01-06 16:00:00,-11.7,82,4.6,300,41,0,41
1994-01-06 17:00:00,-12.3,86,5.6,270,9,0,9
1994-01-06 18:00:00,-12.8,77,4.6,270,0,0,0
1994-01-06 19:00:00,-14.0,76,4.9,280,0,0,0
1994-01-06 20:00:00,-15.6,73,5.1,280,0,0,0
1994-01-06 21:00:00,-18.4,76,5.1,280,0,0,0
1994-01-06 22:00:00,-20.0,58,5.1,280,0,0,0
1994-01-06 23:00:00,-21.7,64,5.6,270,0,0,0
1994-01-07 00:00:00,-23.4,76,3.0,260,0,0,0
1994-01-07 01:00:00,-23.9,64,3.6,260,0,0,0
1994-01-07 02:00:00,-24.5,67,3.6,260,0,0,0
1994-01-07 03:00:00,-25.0,63,3.6,250,0,0,0
1994-01-07 04:00:00,-25.6,67,3.0,250,0,0,0
1994-01-07 05:00:00,-25.0,67,1.5,250,0,0,0
1994-01-07 06:00:00,-24.5,67,2.3,250,0,0,0
