date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1996-01-01 01:00:00,-2.8,95,4.6,70,0,0,0
1996-01-01 02:00:00,-2.8,91,4.1,70,0,0,0
1996-01-01 03:00:00,-2.8,91,3.6,70,0,0,0
1996-01-01 04:00:00,-3.4,96,3.0,80,0,0,0
1996-01-01 05:00:00,-3.4,96,4.1,70,0,0,0
1996-01-01 06:00:00,-3.0,95,3.3,70,0,0,0
1996-01-01 07:00:00,-3.4,91,2.5,60,0,0,0
1996-01-01 08:00:00,-3.8,93,3.0,60,1,0,1
1996-01-01 09:00:00,-3.5,90,3.6,70,23,0,23
1996-01-01 10:00:00,-2.8,87,4.1,70,54,0,54
1996-01-01 11:00:00,-2.8,83,5.1,70,78,0,78
1996-01-01 12:00:00,-2.8,83,4.1,80,91,0,91
1996-01-01 13:00:00,-2.8,83,3.6,70,109,0,109
1996-01-01 14:00:00,-3.0,83,4.1,60,94,0,94
1996-01-01 15:00:00,-3.4,83,4.6,50,67,0,67
1996-01-01 16:00:00,-3.4,82,4.1,60,30,0,30
1996-01-01 17:00:00,-3.9,82,3.6,60,2,0,2
1996-01-01 18:00:00,-4.5,83,3.6,70,0,0,0
1996-01-01 19:00:00,-5.0,79,5.6,90,0,0,0
1996-01-01 20:00:00,-5.0,74,4.6,80,0,0,0
1996-01-01 21:00:00,-5.0,79,3.0,60,0,0,0
1996-01-01 22:00:00,-5.6,71,4.6,50,0,0,0
1996-01-01 23:00:00,-6.7,75,5.6,40,0,0,0
1996-01-02 00:00:00,-9.5,74,5.6,50,0,0,0
1996-01-02 01:00:00,-10.6,78,5.1,70,0,0,0
1996-01-02 02:00:00,-10.6,82,4.6,50,0,0,0
1996-01-02 03:00:00,-11.7,78,3.0,40,0,0,0
1996-01-02 04:00:00,-12.3,78,2.5,30,0,0,0
1996-01-02 05:00:00,-13.4,77,3.0,20,0,0,0
1996-01-02 06:00:00,-13.4,77,4.1,10,0,0,0
1996-01-02 07:00:00,-13.9,77,4.1,30,0,0,0
1996-01-02 08:00:00,-14.5,85,4.6,20,2,9,2
1996-01-02 09:00:00,-12.8,73,4.1,10,44,44,39
1996-01-02 10:00:00,-11.7,74,4.1,20,107,165,67
1996-01-02 11:00:00,-10.6,67,5.1,30,243,432,103
1996-01-02 12:00:00,-10.0,64,6.1,60,260,451,92
1996-01-02 13:00:00,-8.9,58,4.6,40,336,592,115
1996-01-02 14:00:00,-8.9,58,4.6,20,276,504,109
1996-01-02 15:00:00,-8.9,58,4.1,40,191,489,69
1996-01-02 16:00:00,-9.5,54,4.1,360,81,281,45
1996-01-02 17:00:00,-11.7,57,3.6,10,5,32,4
1996-01-02 18:00:00,-12.8,59,2.0,10,0,0,0
1996-01-02 19:00:00,-13.9,66,3.0,10,0,0,0
1996-01-02 20:00:00,-14.5,69,2.0,10,0,0,0
1996-01-02 21:00:00,-15.0,66,3.0,10,0,0,0
1996-01-02 22:00:00,-15.6,73,4.1,30,0,0,0
1996-01-02 23:00:00,-16.2,73,2.5,20,0,0,0
1996-01-03 00:00:00,-17.3,81,1.5,10,0,0,0
1996-01-03 01:00:00,-17.8,85,2.0,20,0,0,0
1996-01-03 02:00:00,-17.8,81,3.0,360,0,0,0
1996-01-03 03:00:00,-18.9,80,3.6,360,0,0,0
1996-01-03 04:00:00,-19.5,76,3.6,360,0,0,0
1996-01-03 05:00:00,-20.0,80,3.6,10,0,0,0
1996-01-03 06:00:00,-20.0,76,3.0,360,0,0,0
1996-01-03 07:00:00,-20.6,94,2.0,10,0,0,0
1996-01-03 08:00:00,-20.6,85,3.6,10,3,69,2
1996-01-03 09:00:00,-18.9,84,4.1,10,76,346,35
1996-01-03 10:00:00,-17.3,86,1.5,30,198,565,62
1996-01-03 11:00:00,-13.9,77,1.5,40,247,526,75
1996-01-03 12:00:00,-11.6,64,0.8,20,306,535,107
1996-01-03 13:00:00,-9.5,52,0.0,0,325,661,77
