date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2005-01-01 01:00:00,-11.0,91,0.0,0,0,0,0
2005-01-01 02:00:00,-11.0,91,1.5,240,0,0,0
2005-01-01 03:00:00,-12.0,100,0.0,0,0,0,0
2005-01-01 04:00:00,-12.0,100,1.5,10,0,0,0
2005-01-01 05:00:00,-11.0,91,2.1,10,0,0,0
2005-01-01 06:00:00,-11.0,100,2.1,20,0,0,0
2005-01-01 07:00:00,-11.0,100,1.5,50,0,0,0
2005-01-01 08:00:00,-11.0,100,1.5,60,0,0,0
2005-01-01 09:00:00,-9.0,92,3.1,90,12,0,12
2005-01-01 10:00:00,-8.0,92,4.6,70,37,0,37
2005-01-01 11:00:00,-7.0,84,3.6,90,124,12,120
2005-01-01 12:00:00,-7.0,84,4.6,90,118,0,118
2005-01-01 13:00:00,-6.0,77,3.6,120,154,24,146
2005-01-01 14:00:00,-6.0,84,3.6,110,74,0,74
2005-01-01 15:00:00,-5.0,77,4.1,100,105,46,94
2005-01-01 16:00:00,-5.0,77,6.2,110,46,26,43
2005-01-01 17:00:00,-5.0,84,5.7,100,0,0,0
2005-01-01 18:00:00,-5.0,84,6.2,100,0,0,0
2005-01-01 19:00:00,-4.0,77,5.7,100,0,0,0
2005-01-01 20:00:00,-4.0,84,6.7,120,0,0,0
2005-01-01 21:00:00,-4.0,92,8.7,130,0,0,0
2005-01-01 22:00:00,-4.0,92,2.6,170,0,0,0
2005-01-01 23:00:00,-3.7,94,1.7,110,0,0,0
2005-01-02 00:00:00,-3.4,100,0.9,60,0,0,0
2005-01-02 01:00:00,-3.0,100,0.0,0,0,0,0
2005-01-02 02:00:00,-3.0,100,1.5,170,0,0,0
2005-01-02 03:00:00,-3.0,100,0.0,0,0,0,0
2005-01-02 04:00:00,-2.0,100,0.0,0,0,0,0
2005-01-02 05:00:00,-2.0,100,1.5,240,0,0,0
2005-01-02 06:00:00,-2.0,100,4.6,250,0,0,0
2005-01-02 07:00:00,-2.0,100,2.6,270,0,0,0
2005-01-02 08:00:00,-2.0,100,3.6,260,0,0,0
2005-01-02 09:00:00,-3.0,100,3.1,270,47,0,47
2005-01-02 10:00:00,-3.0,92,3.1,260,44,0,44
2005-01-02 11:00:00,-4.0,100,3.1,250,111,0,111
2005-01-02 12:00:00,-4.0,92,5.1,250,118,0,118
2005-01-02 13:00:00,-4.0,84,4.1,240,350,610,129
2005-01-02 14:00:00,-4.0,77,3.1,270,306,791,50
2005-01-02 15:00:00,-3.0,71,4.6,230,215,707,43
2005-01-02 16:00:00,-3.0,65,4.1,250,93,499,29
2005-01-02 17:00:00,-4.0,65,2.1,260,0,0,0
2005-01-02 18:00:00,-6.0,77,2.6,260,0,0,0
2005-01-02 19:00:00,-7.0,70,0.0,0,0,0,0
2005-01-02 20:00:00,-8.1,69,0.0,0,0,0,0
2005-01-02 21:00:00,-9.0,70,0.0,0,0,0,0
2005-01-02 22:00:00,-10.0,76,0.0,0,0,0,0
2005-01-02 23:00:00,-11.0,76,0.0,0,0,0,0
2005-01-03 00:00:00,-12.0,83,1.5,300,0,0,0
2005-01-03 01:00:00,-12.0,76,1.5,290,0,0,0
2005-01-03 02:00:00,-13.0,76,2.1,320,0,0,0
2005-01-03 03:00:00,-13.0,69,1.5,340,0,0,0
2005-01-03 04:00:00,-14.0,76,0.0,0,0,0,0
2005-01-03 05:00:00,-14.0,76,1.5,320,0,0,0
2005-01-03 06:00:00,-14.0,76,2.1,310,0,0,0
2005-01-03 07:00:00,-15.0,76,0.0,0,0,0,0
2005-01-03 08:00:00,-16.0,83,1.5,310,0,0,0
2005-01-03 09:00:00,-16.0,83,2.1,350,58,71,51
2005-01-03 10:00:00,-15.0,83,2.1,30,205,456,103
2005-01-03 11:00:00,-13.0,69,0.0,0,236,406,109
2005-01-03 12:00:00,-11.0,58,2.1,310,328,605,110
2005-01-03 13:00:00,-9.0,53,2.1,330,267,311,154
2005-01-03 14:00:00,-9.0,53,2.1,360,306,655,93
2005-01-03 15:00:00,-8.0,49,2.6,30,215,701,43
2005-01-03 16:00:00,-9.0,58,3.1,20,94,485,30
2005-01-03 17:00:00,-10.0,64,1.5,360,0,0,0
2005-01-03 18:00:00,-11.0,70,1.5,330,0,0,0
2005-01-03 19:00:00,-12.0,76,0.0,0,0,0,0
2005-01-03 20:00:00,-12.0,76,2.1,10,0,0,0
2005-01-03 21:00:00,-12.0,69,2.1,10,0,0,0
2005-01-03 22:00:00,-13.0,76,0.0,0,0,0,0
2005-01-03 23:00:00,-13.0,76,0.0,0,0,0,0
2005-01-04 00:00:00,-13.0,76,0.0,0,0,0,0
2005-01-04 01:00:00,-13.0,83,0.0,0,0,0,0
2005-01-04 02:00:00,-12.0,76,0.0,0,0,0,0
2005-01-04 03:00:00,-12.0,76,0.0,0,0,0,0
2005-01-04 04:00:00,-12.0,76,0.0,0,0,0,0
2005-01-04 05:00:00,-12.0,76,0.0,0,0,0,0
2005-01-04 06:00:00,-13.0,83,0.0,0,0,0,0
2005-01-04 07:00:00,-13.0,83,0.0,0,0,0,0
2005-01-04 08:00:00,-13.0,83,0.0,0,0,0,0
2005-01-04 09:00:00,-12.0,69,0.0,0,47,0,47
2005-01-04 10:00:00,-11.0,76,2.6,320,95,19,91
2005-01-04 11:00:00,-9.0,64,2.1,320,183,166,131
2005-01-04 12:00:00,-9.0,70,2.1,330,334,563,131
2005-01-04 13:00:00,-9.0,64,4.1,360,303,491,123
2005-01-04 14:00:00,-9.0,64,4.1,350,312,667,93
2005-01-04 15:00:00,-9.0,64,4.1,10,189,420,85
2005-01-04 16:00:00,-10.0,70,3.1,10,90,407,35
2005-01-04 17:00:00,-12.0,76,3.6,10,0,0,0
2005-01-04 18:00:00,-12.0,76,5.1,360,0,0,0
2005-01-04 19:00:00,-13.0,76,4.1,360,0,0,0
2005-01-04 20:00:00,-13.0,76,2.6,350,0,0,0
2005-01-04 21:00:00,-13.0,76,4.1,360,0,0,0
2005-01-04 22:00:00,-13.0,76,3.6,360,0,0,0
2005-01-04 23:00:00,-13.0,83,3.1,360,0,0,0
2005-01-05 00:00:00,-13.0,91,2.6,10,0,0,0
2005-01-05 01:00:00,-13.0,91,2.6,330,0,0,0
2005-01-05 02:00:00,-14.0,91,2.1,360,0,0,0
2005-01-05 03:00:00,-15.0,91,1.5,340,0,0,0
2005-01-05 04:00:00,-15.0,91,1.5,350,0,0,0
2005-01-05 05:00:00,-16.0,91,0.0,0,0,0,0
2005-01-05 06:00:00,-16.0,91,0.0,0,0,0,0
2005-01-05 07:00:00,-16.0,91,2.6,20,0,0,0
2005-01-05 08:00:00,-16.0,91,0.0,0,0,0,0
2005-01-05 09:00:00,-15.0,91,3.1,30,81,188,62
2005-01-05 10:00:00,-13.0,83,2.6,60,124,135,94
2005-01-05 11:00:00,-12.0,76,3.6,40,124,12,120
2005-01-05 12:00:00,-11.0,76,3.1,60,130,0,130
2005-01-05 13:00:00,-11.0,70,4.6,50,226,179,160
2005-01-05 14:00:00,-11.0,76,4.6,10,85,0,85
2005-01-05 15:00:00,-11.0,70,4.6,20,74,0,74
2005-01-05 16:00:00,-10.6,73,3.9,30,43,5,42
2005-01-05 17:00:00,-11.0,76,3.1,30,0,0,0
2005-01-05 18:00:00,-11.0,76,2.6,40,0,0,0
2005-01-05 19:00:00,-11.0,76,2.6,40,0,0,0
2005-01-05 20:00:00,-11.0,84,3.6,40,0,0,0
2005-01-05 21:00:00,-11.0,84,3.6,60,0,0,0
2005-01-05 22:00:00,-12.0,83,2.6,50,0,0,0
2005-01-05 23:00:00,-12.0,91,2.1,40,0,0,0
2005-01-06 00:00:00,-12.0,83,2.1,50,0,0,0
2005-01-06 01:00:00,-12.0,91,1.5,60,0,0,0
2005-01-06 02:00:00,-11.9,95,1.5,40,0,0,0
2005-01-06 03:00:00,-12.0,91,1.5,20,0,0,0
2005-01-06 04:00:00,-12.0,91,0.0,0,0,0,0
2005-01-06 05:00:00,-12.0,91,0.0,0,0,0,0
2005-01-06 06:00:00,-12.0,91,1.5,10,0,0,0
2005-01-06 07:00:00,-12.0,91,2.1,340,0,0,0
2005-01-06 08:00:00,-12.0,91,0.0,0,0,0,0
2005-01-06 09:00:00,-12.0,91,0.0,0,93,235,68
2005-01-06 10:00:00,-11.0,91,0.0,0,88,6,86
2005-01-06 11:00:00,-10.0,84,0.0,0,216,252,136
2005-01-06 12:00:00,-9.0,77,0.0,0,334,611,111
2005-01-06 13:00:00,-8.0,70,1.5,230,303,521,110
2005-01-06 14:00:00,-7.0,64,3.1,240,272,549,90
