date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2000-01-01 01:00:00,1.0,72,2.6,270,0,0,0
2000-01-01 02:00:00,-1.0,85,4.1,290,0,0,0
2000-01-01 03:00:00,-2.0,85,3.1,290,0,0,0
2000-01-01 04:00:00,-3.0,84,2.6,300,0,0,0
2000-01-01 05:00:00,-3.0,77,0.0,0,0,0,0
2000-01-01 06:00:00,-5.0,84,0.0,0,0,0,0
2000-01-01 07:00:00,-6.0,92,2.1,350,0,0,0
2000-01-01 08:00:00,-6.0,84,0.0,0,0,0,0
2000-01-01 09:00:00,-7.0,92,2.1,10,13,0,13
2000-01-01 10:00:00,-5.0,84,2.6,360,30,0,30
2000-01-01 11:00:00,-4.0,77,3.6,30,39,0,39
2000-01-01 12:00:00,-4.0,84,3.6,40,124,0,124
2000-01-01 13:00:00,-2.0,71,0.0,0,131,0,131
2000-01-01 14:00:00,-2.0,85,2.1,60,153,59,134
2000-01-01 15:00:00,-2.0,78,3.6,90,211,467,94
2000-01-01 16:00:00,-2.0,78,4.1,80,74,154,52
2000-01-01 17:00:00,-2.0,78,3.1,90,0,0,0
2000-01-01 18:00:00,-3.0,84,3.1,90,0,0,0
2000-01-01 19:00:00,-3.0,84,3.6,80,0,0,0
2000-01-01 20:00:00,-2.0,85,3.6,70,0,0,0
2000-01-01 21:00:00,-2.0,85,4.6,90,0,0,0
2000-01-01 22:00:00,-2.0,85,4.1,90,0,0,0
2000-01-01 23:00:00,-1.0,78,4.1,90,0,0,0
2000-01-02 00:00:00,-1.0,85,3.1,80,0,0,0
2000-01-02 01:00:00,-1.0,92,3.6,60,0,0,0
2000-01-02 02:00:00,-1.0,100,3.1,50,0,0,0
2000-01-02 03:00:00,-1.0,92,3.6,30,0,0,0
2000-01-02 04:00:00,-1.0,100,2.6,60,0,0,0
2000-01-02 05:00:00,-1.0,92,3.1,40,0,0,0
2000-01-02 06:00:00,-2.0,100,3.1,40,0,0,0
2000-01-02 07:00:00,-2.0,92,4.6,40,0,0,0
2000-01-02 08:00:00,-2.0,92,7.2,30,0,0,0
2000-01-02 09:00:00,-2.0,92,4.6,30,13,0,13
2000-01-02 10:00:00,-2.0,92,6.7,10,30,0,30
2000-01-02 11:00:00,-2.0,92,6.2,10,53,0,53
2000-01-02 12:00:00,-2.0,92,6.2,10,43,0,43
2000-01-02 13:00:00,-1.0,85,6.7,30,107,0,107
2000-01-02 14:00:00,1.0,79,5.7,20,301,508,133
2000-01-02 15:00:00,1.0,79,6.7,10,138,144,101
2000-01-02 16:00:00,1.0,79,6.2,10,57,43,51
2000-01-02 17:00:00,-1.0,85,7.2,20,0,0,0
2000-01-02 18:00:00,-1.0,85,5.1,20,0,0,0
2000-01-02 19:00:00,-2.0,85,5.7,40,0,0,0
2000-01-02 20:00:00,-2.0,85,5.7,40,0,0,0
2000-01-02 21:00:00,-3.0,92,4.6,30,0,0,0
2000-01-02 22:00:00,-3.0,92,4.6,30,0,0,0
2000-01-02 23:00:00,-4.0,84,3.6,20,0,0,0
2000-01-03 00:00:00,-5.0,92,0.0,0,0,0,0
2000-01-03 01:00:00,-6.0,92,0.0,0,0,0,0
2000-01-03 02:00:00,-8.0,100,0.0,0,0,0,0
2000-01-03 03:00:00,-9.0,92,1.5,80,0,0,0
2000-01-03 04:00:00,-7.0,92,2.6,60,0,0,0
2000-01-03 05:00:00,-7.0,92,4.1,100,0,0,0
2000-01-03 06:00:00,-6.0,92,5.1,80,0,0,0
2000-01-03 07:00:00,-6.0,92,3.6,100,0,0,0
2000-01-03 08:00:00,-5.0,84,3.6,100,0,0,0
2000-01-03 09:00:00,-5.0,84,2.6,90,13,0,13
2000-01-03 10:00:00,-4.0,84,2.6,80,111,84,93
2000-01-03 11:00:00,-4.0,84,4.1,80,132,19,126
2000-01-03 12:00:00,-3.0,71,3.1,90,106,0,106
2000-01-03 13:00:00,-3.0,75,3.4,60,191,90,157
2000-01-03 14:00:00,-3.0,77,3.6,20,114,0,114
2000-01-03 15:00:00,-2.0,71,4.1,10,111,58,96
2000-01-03 16:00:00,-3.0,77,3.1,360,97,257,60
2000-01-03 17:00:00,-3.0,77,4.1,10,1,0,1
2000-01-03 18:00:00,-3.0,77,4.6,10,0,0,0
2000-01-03 19:00:00,-4.0,84,3.6,360,0,0,0
2000-01-03 20:00:00,-5.0,84,3.1,350,0,0,0
2000-01-03 21:00:00,-5.0,84,3.6,350,0,0,0
2000-01-03 22:00:00,-5.0,84,4.1,360,0,0,0
2000-01-03 23:00:00,-6.0,92,2.6,360,0,0,0
2000-01-04 00:00:00,-6.0,92,1.5,330,0,0,0
2000-01-04 01:00:00,-6.0,92,3.6,340,0,0,0
2000-01-04 02:00:00,-4.0,92,2.6,320,0,0,0
2000-01-04 03:00:00,-3.0,92,4.1,350,0,0,0
2000-01-04 04:00:00,-4.0,92,4.1,350,0,0,0
2000-01-04 05:00:00,-4.0,84,4.6,340,0,0,0
2000-01-04 06:00:00,-5.0,84,3.6,330,0,0,0
2000-01-04 07:00:00,-6.0,92,3.6,330,0,0,0
2000-01-04 08:00:00,-8.0,92,3.6,320,0,0,0
2000-01-04 09:00:00,-8.0,84,3.6,340,13,0,13
2000-01-04 10:00:00,-8.0,77,4.6,350,89,6,88
2000-01-04 11:00:00,-8.0,77,4.1,330,145,25,137
2000-01-04 12:00:00,-8.0,70,3.1,360,137,6,135
2000-01-04 13:00:00,-8.0,70,3.1,350,119,0,119
2000-01-04 14:00:00,-8.0,70,2.6,360,125,6,123
2000-01-04 15:00:00,-7.0,64,2.1,340,90,6,89
2000-01-04 16:00:00,-7.0,64,2.6,10,97,236,63
2000-01-04 17:00:00,-8.0,64,0.0,0,1,0,1
2000-01-04 18:00:00,-11.0,84,0.0,0,0,0,0
2000-01-04 19:00:00,-13.0,91,0.0,0,0,0,0
2000-01-04 20:00:00,-14.0,91,0.0,0,0,0,0
2000-01-04 21:00:00,-14.0,91,0.0,0,0,0,0
2000-01-04 22:00:00,-16.0,91,0.0,0,0,0,0
2000-01-04 23:00:00,-17.0,91,0.0,0,0,0,0
2000-01-05 00:00:00,-17.0,91,0.0,0,0,0,0
2000-01-05 01:00:00,-17.0,83,0.0,0,0,0,0
2000-01-05 02:00:00,-16.0,91,0.0,0,0,0,0
2000-01-05 03:00:00,-14.0,83,0.0,0,0,0,0
2000-01-05 04:00:00,-14.0,91,0.0,0,0,0,0
2000-01-05 05:00:00,-13.0,91,2.6,140,0,0,0
2000-01-05 06:00:00,-13.0,91,2.6,130,0,0,0
2000-01-05 07:00:00,-13.0,91,3.6,130,0,0,0
2000-01-05 08:00:00,-11.0,84,3.6,160,0,0,0
2000-01-05 09:00:00,-10.0,84,5.7,150,26,0,26
2000-01-05 10:00:00,-9.0,84,5.7,140,82,6,80
2000-01-05 11:00:00,-9.0,92,6.7,150,79,0,79
2000-01-05 12:00:00,-8.0,92,6.7,160,124,0,124
2000-01-05 13:00:00,-7.0,84,6.7,140,107,0,107
