date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1998-01-01 01:00:00,-8.9,91,0.0,0,0,0,0
1998-01-01 02:00:00,-8.4,96,1.3,90,0,0,0
1998-01-01 03:00:00,-7.3,92,2.8,120,0,0,0
1998-01-01 04:00:00,-6.2,92,0.6,180,0,0,0
1998-01-01 05:00:00,-5.1,92,1.6,150,0,0,0
1998-01-01 06:00:00,-4.0,92,1.5,160,0,0,0
1998-01-01 07:00:00,-5.7,92,2.1,170,0,0,0
1998-01-01 08:00:00,-6.9,90,2.7,170,0,0,0
1998-01-01 09:00:00,-8.1,87,2.8,160,77,277,50
1998-01-01 10:00:00,-7.7,83,5.5,180,208,658,61
1998-01-01 11:00:00,-8.3,79,5.1,150,303,765,61
1998-01-01 12:00:00,-7.8,74,5.2,130,367,818,64
1998-01-01 13:00:00,-7.9,67,3.1,150,370,809,62
1998-01-01 14:00:00,-8.0,78,5.8,140,331,793,56
1998-01-01 15:00:00,-9.2,78,4.8,120,240,706,49
1998-01-01 16:00:00,-10.4,78,7.0,140,122,541,37
1998-01-01 17:00:00,-11.6,82,8.1,120,7,162,4
1998-01-01 18:00:00,-13.9,86,7.2,110,0,0,0
1998-01-01 19:00:00,-15.0,85,5.7,110,0,0,0
1998-01-01 20:00:00,-15.6,90,4.1,130,0,0,0
1998-01-01 21:00:00,-15.6,90,0.0,0,0,0,0
1998-01-01 22:00:00,-15.6,90,1.5,100,0,0,0
1998-01-01 23:00:00,-16.2,90,1.5,130,0,0,0
1998-01-02 00:00:00,-17.3,90,1.5,120,0,0,0
1998-01-02 01:00:00,-17.3,90,0.0,0,0,0,0
1998-01-02 02:00:00,-17.3,90,0.0,0,0,0,0
1998-01-02 03:00:00,-16.7,85,2.1,280,0,0,0
1998-01-02 04:00:00,-16.7,85,5.7,280,0,0,0
1998-01-02 05:00:00,-17.3,81,7.7,290,0,0,0
1998-01-02 06:00:00,-17.8,81,4.1,290,0,0,0
1998-01-02 07:00:00,-18.4,86,4.1,280,0,0,0
1998-01-02 08:00:00,-15.6,85,4.1,290,0,0,0
1998-01-02 09:00:00,-14.5,85,3.6,290,64,212,44
1998-01-02 10:00:00,-12.3,86,4.1,290,163,232,111
1998-01-02 11:00:00,-10.6,82,5.7,290,105,0,105
1998-01-02 12:00:00,-9.5,78,3.6,280,62,0,62
1998-01-02 13:00:00,-8.9,74,5.1,270,143,12,139
1998-01-02 14:00:00,-8.9,86,4.6,280,297,432,147
1998-01-02 15:00:00,-9.5,86,4.6,290,139,98,112
1998-01-02 16:00:00,-11.7,82,3.1,290,91,195,60
1998-01-02 17:00:00,-12.8,82,3.1,290,8,86,6
1998-01-02 18:00:00,-13.4,82,2.1,280,0,0,0
1998-01-02 19:00:00,-16.2,86,2.1,280,0,0,0
1998-01-02 20:00:00,-14.5,85,2.1,290,0,0,0
1998-01-02 21:00:00,-13.9,77,1.5,280,0,0,0
1998-01-02 22:00:00,-15.0,81,2.1,290,0,0,0
1998-01-02 23:00:00,-14.5,77,1.5,290,0,0,0
1998-01-03 00:00:00,-14.5,77,2.1,320,0,0,0
1998-01-03 01:00:00,-16.2,86,2.6,330,0,0,0
1998-01-03 02:00:00,-16.7,81,2.1,320,0,0,0
1998-01-03 03:00:00,-19.5,81,2.1,320,0,0,0
1998-01-03 04:00:00,-20.6,68,2.6,310,0,0,0
1998-01-03 05:00:00,-21.7,72,2.1,320,0,0,0
1998-01-03 06:00:00,-23.4,80,1.5,320,0,0,0
1998-01-03 07:00:00,-22.8,76,0.0,0,0,0,0
1998-01-03 08:00:00,-22.3,80,0.0,0,0,0,0
1998-01-03 09:00:00,-21.7,76,0.0,0,51,57,46
1998-01-03 10:00:00,-20.4,71,2.6,10,171,329,97
1998-01-03 11:00:00,-18.7,65,3.1,20,158,68,136
1998-01-03 12:00:00,-17.3,62,2.1,20,292,376,152
1998-01-03 13:00:00,-16.7,62,2.6,30,334,593,107
1998-01-03 14:00:00,-15.6,59,3.1,10,303,604,91
1998-01-03 15:00:00,-15.0,53,2.1,330,241,655,61
1998-01-03 16:00:00,-16.2,56,1.5,300,128,560,37
1998-01-03 17:00:00,-18.9,72,1.5,310,8,84,6
1998-01-03 18:00:00,-18.9,69,1.5,330,0,0,0
1998-01-03 19:00:00,-19.5,73,0.0,0,0,0,0
1998-01-03 20:00:00,-19.5,68,0.0,0,0,0,0
1998-01-03 21:00:00,-20.0,76,1.5,360,0,0,0
1998-01-03 22:00:00,-20.6,76,1.5,350,0,0,0
1998-01-03 23:00:00,-20.6,72,0.0,0,0,0,0
1998-01-04 00:00:00,-21.7,76,0.0,0,0,0,0
1998-01-04 01:00:00,-19.9,66,0.1,340,0,0,0
1998-01-04 02:00:00,-19.6,74,0.2,320,0,0,0
1998-01-04 03:00:00,-19.4,79,0.3,300,0,0,0
1998-01-04 04:00:00,-18.0,76,2.0,240,0,0,0
1998-01-04 05:00:00,-17.2,77,2.1,230,0,0,0
1998-01-04 06:00:00,-16.4,78,3.3,210,0,0,0
1998-01-04 07:00:00,-15.6,83,3.4,210,0,0,0
1998-01-04 08:00:00,-14.8,84,3.0,180,0,0,0
1998-01-04 09:00:00,-11.8,81,3.1,160,26,0,26
1998-01-04 10:00:00,-9.9,82,4.8,160,89,6,88
1998-01-04 11:00:00,-6.9,72,4.9,170,204,185,145
1998-01-04 12:00:00,-3.8,69,4.5,140,230,121,185
1998-01-04 13:00:00,-2.0,71,4.6,120,191,60,168
1998-01-04 14:00:00,-0.8,78,4.2,150,132,6,129
1998-01-04 15:00:00,-0.8,79,3.7,200,91,0,91
1998-01-04 16:00:00,-0.2,73,2.3,260,41,0,41
1998-01-04 17:00:00,-1.2,79,4.9,280,6,0,6
1998-01-04 18:00:00,-1.7,83,4.0,330,0,0,0
1998-01-04 19:00:00,-1.1,87,3.5,40,0,0,0
1998-01-04 20:00:00,-1.0,92,2.6,80,0,0,0
1998-01-04 21:00:00,-1.0,94,2.3,70,0,0,0
1998-01-04 22:00:00,-1.5,94,2.1,60,0,0,0
1998-01-04 23:00:00,-1.4,95,1.8,60,0,0,0
1998-01-05 00:00:00,-1.8,96,1.6,50,0,0,0
1998-01-05 01:00:00,-1.9,97,1.3,40,0,0,0
1998-01-05 02:00:00,-1.7,98,1.0,30,0,0,0
1998-01-05 03:00:00,-2.1,98,0.8,20,0,0,0
1998-01-05 04:00:00,-1.9,98,0.5,20,0,0,0
1998-01-05 05:00:00,-1.9,98,0.3,10,0,0,0
1998-01-05 06:00:00,-2.0,100,0.0,0,0,0,0
1998-01-05 07:00:00,-2.5,100,1.2,360,0,0,0
1998-01-05 08:00:00,-4.0,100,1.4,350,0,0,0
1998-01-05 09:00:00,6.6,44,1.2,10,38,0,38
1998-01-05 10:00:00,0.6,64,1.4,10,52,0,52
1998-01-05 11:00:00,-0.4,65,1.1,30,86,0,86
1998-01-05 12:00:00,-6.4,98,0.8,350,93,0,93
1998-01-05 13:00:00,-7.3,100,2.0,50,108,0,108
1998-01-05 14:00:00,-7.7,95,2.7,50,57,0,57
1998-01-05 15:00:00,-8.7,98,1.5,40,48,0,48
1998-01-05 16:00:00,-9.7,97,2.2,40,46,0,46
1998-01-05 17:00:00,-10.7,96,2.9,30,7,0,7
1998-01-05 18:00:00,-11.7,95,2.6,40,0,0,0
1998-01-05 19:00:00,-11.7,95,2.1,30,0,0,0
1998-01-05 20:00:00,-11.7,95,2.6,10,0,0,0
1998-01-05 21:00:00,-11.7,95,2.1,360,0,0,0
1998-01-05 22:00:00,-12.3,96,2.1,350,0,0,0
1998-01-05 23:00:00,-12.8,95,2.1,20,0,0,0
1998-01-06 00:00:00,-12.8,95,2.6,350,0,0,0
1998-01-06 01:00:00,-12.8,95,0.0,0,0,0,0
1998-01-06 02:00:00,-13.0,96,0.8,330,0,0,0
1998-01-06 03:00:00,-13.9,95,1.5,300,0,0,0
1998-01-06 04:00:00,-14.5,95,2.6,300,0,0,0
1998-01-06 05:00:00,-14.5,95,1.5,310,0,0,0
1998-01-06 06:00:00,-14.5,95,2.6,320,0,0,0
