date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1995-01-01 01:00:00,-11.6,44,2.2,30,0,0,0
1995-01-01 02:00:00,-11.5,39,2.2,360,0,0,0
1995-01-01 03:00:00,-11.4,62,2.4,350,0,0,0
1995-01-01 04:00:00,-11.1,60,2.5,330,0,0,0
1995-01-01 05:00:00,-10.8,53,2.6,310,0,0,0
1995-01-01 06:00:00,-9.7,47,1.7,300,0,0,0
1995-01-01 07:00:00,-9.9,52,2.0,280,0,0,0
1995-01-01 08:00:00,-9.5,51,2.0,270,0,0,0
1995-01-01 09:00:00,-9.7,55,3.7,270,24,0,24
1995-01-01 10:00:00,-9.5,59,5.5,270,60,0,60
1995-01-01 11:00:00,-9.5,63,7.2,270,88,0,88
1995-01-01 12:00:00,-8.9,60,5.1,280,103,0,103
1995-01-01 13:00:00,-8.0,56,5.6,280,103,0,103
1995-01-01 14:00:00,-7.8,50,6.1,280,89,0,89
1995-01-01 15:00:00,-7.8,45,5.1,270,62,0,62
1995-01-01 16:00:00,-7.3,45,5.1,270,66,213,41
1995-01-01 17:00:00,-10.0,61,5.1,270,2,9,2
1995-01-01 18:00:00,-12.3,73,5.1,280,0,0,0
1995-01-01 19:00:00,-12.3,85,4.1,260,0,0,0
1995-01-01 20:00:00,-13.9,100,4.1,250,0,0,0
1995-01-01 21:00:00,-14.3,100,4.6,260,0,0,0
1995-01-01 22:00:00,-14.5,100,5.1,270,0,0,0
1995-01-01 23:00:00,-14.4,100,4.9,270,0,0,0
1995-01-02 00:00:00,-15.4,100,4.7,260,0,0,0
1995-01-02 01:00:00,-15.9,100,4.5,260,0,0,0
1995-01-02 02:00:00,-16.4,100,4.2,250,0,0,0
1995-01-02 03:00:00,-16.8,100,4.0,250,0,0,0
1995-01-02 04:00:00,-17.1,100,3.8,240,0,0,0
1995-01-02 05:00:00,-17.8,100,3.6,240,0,0,0
1995-01-02 06:00:00,-16.7,100,1.5,260,0,0,0
1995-01-02 07:00:00,-17.8,100,2.0,240,0,0,0
1995-01-02 08:00:00,-17.8,100,2.0,250,1,6,1
1995-01-02 09:00:00,-17.3,100,4.1,240,71,354,32
1995-01-02 10:00:00,-15.6,100,4.1,230,168,468,60
1995-01-02 11:00:00,-12.3,100,5.1,240,68,0,68
1995-01-02 12:00:00,-12.8,98,6.1,270,81,0,81
1995-01-02 13:00:00,-12.5,87,5.6,260,166,47,148
1995-01-02 14:00:00,-12.8,75,5.1,240,154,85,127
1995-01-02 15:00:00,-12.8,62,5.1,240,140,116,113
1995-01-02 16:00:00,-12.8,46,5.1,260,32,36,28
1995-01-02 17:00:00,-13.3,53,4.7,260,2,2,2
1995-01-02 18:00:00,-13.4,59,4.4,260,0,0,0
1995-01-02 19:00:00,-13.4,65,4.0,250,0,0,0
1995-01-02 20:00:00,-13.4,65,3.6,250,0,0,0
1995-01-02 21:00:00,-12.8,82,4.6,240,0,0,0
1995-01-02 22:00:00,-12.8,90,3.6,260,0,0,0
1995-01-02 23:00:00,-12.7,97,3.4,260,0,0,0
1995-01-03 00:00:00,-13.5,100,3.3,260,0,0,0
1995-01-03 01:00:00,-14.0,100,3.1,260,0,0,0
1995-01-03 02:00:00,-14.4,100,3.0,270,0,0,0
1995-01-03 03:00:00,-14.7,100,2.8,270,0,0,0
1995-01-03 04:00:00,-14.9,100,2.7,270,0,0,0
1995-01-03 05:00:00,-15.6,100,2.5,270,0,0,0
1995-01-03 06:00:00,-15.9,100,3.8,270,0,0,0
1995-01-03 07:00:00,-16.2,93,5.1,270,0,0,0
1995-01-03 08:00:00,-18.7,100,5.1,280,1,4,1
1995-01-03 09:00:00,-20.6,100,5.1,280,62,278,31
1995-01-03 10:00:00,-20.0,100,5.1,280,170,404,77
1995-01-03 11:00:00,-20.6,100,6.1,280,288,744,53
1995-01-03 12:00:00,-18.9,100,7.7,250,343,789,59
1995-01-03 13:00:00,-17.8,100,5.1,250,320,648,86
1995-01-03 14:00:00,-18.4,100,5.6,280,278,634,75
1995-01-03 15:00:00,-18.9,100,8.2,280,182,462,71
1995-01-03 16:00:00,-19.5,100,6.1,300,86,46,80
1995-01-03 17:00:00,-20.6,100,6.6,290,2,3,2
1995-01-03 18:00:00,-21.2,100,5.1,280,0,0,0
1995-01-03 19:00:00,-22.3,100,3.6,270,0,0,0
1995-01-03 20:00:00,-22.8,100,4.1,280,0,0,0
1995-01-03 21:00:00,-22.8,100,4.1,270,0,0,0
1995-01-03 22:00:00,-22.8,100,3.6,270,0,0,0
1995-01-03 23:00:00,-22.7,100,3.6,270,0,0,0
1995-01-04 00:00:00,-23.5,100,3.6,270,0,0,0
1995-01-04 01:00:00,-24.0,100,3.6,270,0,0,0
1995-01-04 02:00:00,-24.4,100,3.6,260,0,0,0
1995-01-04 03:00:00,-24.7,100,3.6,260,0,0,0
1995-01-04 04:00:00,-24.9,100,3.6,260,0,0,0
1995-01-04 05:00:00,-25.6,100,3.6,260,0,0,0
