date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1988-01-01 01:00:00,-21.7,75,3.6,250,0,0,0
1988-01-01 02:00:00,-22.2,58,3.6,250,0,0,0
1988-01-01 03:00:00,-22.8,67,3.1,240,0,0,0
1988-01-01 04:00:00,-22.8,74,4.1,260,0,0,0
1988-01-01 05:00:00,-22.8,82,3.6,260,0,0,0
1988-01-01 06:00:00,-22.8,82,2.6,250,0,0,0
1988-01-01 07:00:00,-22.8,82,2.6,220,0,0,0
1988-01-01 08:00:00,-22.2,67,4.6,230,7,43,3
1988-01-01 09:00:00,-21.7,75,3.6,230,70,451,23
1988-01-01 10:00:00,-20.0,58,6.2,230,197,707,37
1988-01-01 11:00:00,-18.9,68,6.2,250,303,811,46
1988-01-01 12:00:00,-17.2,59,5.2,250,367,860,52
1988-01-01 13:00:00,-15.0,54,6.7,250,375,862,52
1988-01-01 14:00:00,-13.9,50,5.7,240,327,831,48
1988-01-01 15:00:00,-13.9,45,5.2,260,233,750,40
1988-01-01 16:00:00,-14.4,60,6.2,260,107,551,28
1988-01-01 17:00:00,-15.6,57,2.6,250,21,129,10
1988-01-01 18:00:00,-16.1,60,4.6,250,0,0,0
1988-01-01 19:00:00,-16.7,60,5.7,250,0,0,0
1988-01-01 20:00:00,-17.2,62,4.6,240,0,0,0
1988-01-01 21:00:00,-17.8,62,3.6,230,0,0,0
1988-01-01 22:00:00,-18.3,72,4.1,230,0,0,0
1988-01-01 23:00:00,-18.3,62,3.1,230,0,0,0
1988-01-02 00:00:00,-18.9,68,3.1,220,0,0,0
1988-01-02 01:00:00,-18.9,65,2.6,200,0,0,0
1988-01-02 02:00:00,-19.4,79,3.6,190,0,0,0
1988-01-02 03:00:00,-20.0,75,3.6,180,0,0,0
1988-01-02 04:00:00,-20.0,71,4.1,180,0,0,0
1988-01-02 05:00:00,-20.0,71,4.1,180,0,0,0
1988-01-02 06:00:00,-19.4,72,3.1,190,0,0,0
1988-01-02 07:00:00,-18.9,79,4.1,200,0,0,0
1988-01-02 08:00:00,-18.9,75,2.6,200,8,50,3
1988-01-02 09:00:00,-16.7,60,2.6,220,72,477,22
1988-01-02 10:00:00,-12.8,50,6.2,250,199,723,35
1988-01-02 11:00:00,-11.1,61,5.7,240,306,825,44
1988-01-02 12:00:00,-10.6,67,6.7,240,366,862,49
1988-01-02 13:00:00,-8.3,65,5.2,260,320,526,123
1988-01-02 14:00:00,-7.8,59,6.2,240,261,414,121
1988-01-02 15:00:00,-7.8,49,4.6,240,177,361,84
1988-01-02 16:00:00,-7.2,39,4.1,240,91,360,39
1988-01-02 17:00:00,-8.9,62,5.2,220,22,134,10
1988-01-02 18:00:00,-9.4,64,4.1,210,0,0,0
1988-01-02 19:00:00,-10.6,70,4.6,210,0,0,0
1988-01-02 20:00:00,-10.6,64,4.6,200,0,0,0
1988-01-02 21:00:00,-11.7,70,4.6,210,0,0,0
1988-01-02 22:00:00,-12.8,73,4.1,200,0,0,0
1988-01-02 23:00:00,-13.3,76,3.1,190,0,0,0
1988-01-03 00:00:00,-13.9,69,1.5,180,0,0,0
1988-01-03 01:00:00,-13.9,69,2.1,170,0,0,0
1988-01-03 02:00:00,-13.3,66,2.1,180,0,0,0
1988-01-03 03:00:00,-15.6,83,2.1,220,0,0,0
1988-01-03 04:00:00,-16.7,79,2.1,240,0,0,0
1988-01-03 05:00:00,-15.6,80,2.1,210,0,0,0
1988-01-03 06:00:00,-13.3,76,3.1,240,0,0,0
1988-01-03 07:00:00,-12.8,76,4.1,230,0,0,0
1988-01-03 08:00:00,-12.8,80,3.1,230,3,10,2
1988-01-03 09:00:00,-11.7,73,4.1,240,49,93,40
