date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2005-01-01 01:00:00,-11.0,91,2.1,340,0,0,0
2005-01-01 02:00:00,-11.0,84,2.1,190,0,0,0
2005-01-01 03:00:00,-11.0,91,0.0,0,0,0,0
2005-01-01 04:00:00,-12.0,91,0.0,0,0,0,0
2005-01-01 05:00:00,-12.0,91,0.0,0,0,0,0
2005-01-01 06:00:00,-11.0,91,2.1,10,0,0,0
2005-01-01 07:00:00,-11.0,91,2.1,40,0,0,0
2005-01-01 08:00:00,-9.0,84,1.5,40,0,0,0
2005-01-01 09:00:00,-9.0,84,1.5,80,68,108,56
2005-01-01 10:00:00,-8.0,77,2.6,70,87,0,87
2005-01-01 11:00:00,-7.0,70,4.6,60,294,578,115
2005-01-01 12:00:00,-6.0,70,3.6,80,340,599,127
2005-01-01 13:00:00,-6.0,70,3.6,110,160,42,145
2005-01-01 14:00:00,-6.0,70,4.6,100,113,6,111
2005-01-01 15:00:00,-6.0,70,4.1,100,68,0,68
2005-01-01 16:00:00,-6.0,77,3.6,90,25,0,25
2005-01-01 17:00:00,-6.0,70,6.7,100,0,0,0
2005-01-01 18:00:00,-6.0,70,5.1,100,0,0,0
2005-01-01 19:00:00,-6.0,70,6.2,100,0,0,0
2005-01-01 20:00:00,-6.0,70,4.6,110,0,0,0
2005-01-01 21:00:00,-6.0,84,8.2,110,0,0,0
2005-01-01 22:00:00,-6.0,92,7.7,110,0,0,0
2005-01-01 23:00:00,-5.0,92,3.1,140,0,0,0
2005-01-02 00:00:00,-5.0,100,2.6,180,0,0,0
2005-01-02 01:00:00,-4.0,92,1.5,120,0,0,0
2005-01-02 02:00:00,-4.0,92,1.5,130,0,0,0
2005-01-02 03:00:00,-3.0,92,0.0,0,0,0,0
2005-01-02 04:00:00,-3.0,92,0.0,0,0,0,0
2005-01-02 05:00:00,-3.0,100,0.0,0,0,0,0
2005-01-02 06:00:00,-2.0,100,2.6,230,0,0,0
2005-01-02 07:00:00,-2.0,100,4.1,250,0,0,0
2005-01-02 08:00:00,-2.0,100,3.1,250,0,0,0
