date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1997-01-01 01:00:00,0.0,92,7.2,200,0,0,0
1997-01-01 02:00:00,-1.0,100,8.7,200,0,0,0
1997-01-01 03:00:00,-1.0,100,7.2,220,0,0,0
1997-01-01 04:00:00,-1.0,100,5.7,220,0,0,0
1997-01-01 05:00:00,-1.0,100,7.2,210,0,0,0
1997-01-01 06:00:00,-0.8,96,5.6,230,0,0,0
1997-01-01 07:00:00,0.0,92,4.1,240,0,0,0
1997-01-01 08:00:00,0.0,92,4.6,240,1,0,1
1997-01-01 09:00:00,0.0,92,3.6,240,24,0,24
1997-01-01 10:00:00,0.0,92,3.1,270,51,0,51
1997-01-01 11:00:00,0.1,92,3.4,270,71,0,71
1997-01-01 12:00:00,0.0,92,3.6,270,98,0,98
1997-01-01 13:00:00,0.0,92,3.1,280,81,0,81
1997-01-01 14:00:00,0.0,92,3.1,270,70,0,70
1997-01-01 15:00:00,0.0,92,2.6,280,50,0,50
1997-01-01 16:00:00,0.0,92,3.6,310,23,0,23
1997-01-01 17:00:00,0.0,92,3.1,300,1,0,1
1997-01-01 18:00:00,-1.0,100,1.5,270,0,0,0
1997-01-01 19:00:00,-1.0,100,1.5,250,0,0,0
1997-01-01 20:00:00,-1.0,100,2.6,230,0,0,0
1997-01-01 21:00:00,-1.0,100,1.5,260,0,0,0
1997-01-01 22:00:00,-1.0,100,2.1,210,0,0,0
1997-01-01 23:00:00,-1.0,100,2.1,190,0,0,0
1997-01-02 00:00:00,-1.0,100,3.1,220,0,0,0
1997-01-02 01:00:00,0.0,100,5.1,210,0,0,0
1997-01-02 02:00:00,0.0,100,2.6,190,0,0,0
1997-01-02 03:00:00,0.0,100,6.2,210,0,0,0
1997-01-02 04:00:00,0.0,100,3.6,190,0,0,0
1997-01-02 05:00:00,0.0,100,4.1,180,0,0,0
1997-01-02 06:00:00,1.0,100,3.6,190,0,0,0
1997-01-02 07:00:00,1.0,100,4.6,210,0,0,0
1997-01-02 08:00:00,2.0,100,2.1,220,2,0,2
1997-01-02 09:00:00,2.0,100,0.0,0,19,0,19
1997-01-02 10:00:00,2.0,100,3.6,230,43,0,43
1997-01-02 11:00:00,3.0,100,3.6,250,63,0,63
1997-01-02 12:00:00,3.0,100,3.1,280,73,0,73
1997-01-02 13:00:00,3.0,100,3.1,260,73,0,73
1997-01-02 14:00:00,3.0,100,1.5,260,62,0,62
1997-01-02 15:00:00,3.0,100,4.1,250,42,0,42
1997-01-02 16:00:00,3.0,100,2.1,290,18,0,18
1997-01-02 17:00:00,3.0,100,2.1,260,4,45,3
1997-01-02 18:00:00,2.7,97,2.1,270,0,0,0
1997-01-02 19:00:00,3.0,93,2.1,280,0,0,0
1997-01-02 20:00:00,3.0,93,2.6,230,0,0,0
1997-01-02 21:00:00,3.0,93,2.1,240,0,0,0
1997-01-02 22:00:00,3.0,93,2.6,260,0,0,0
1997-01-02 23:00:00,2.0,100,2.1,280,0,0,0
1997-01-03 00:00:00,2.0,93,2.6,270,0,0,0
1997-01-03 01:00:00,2.0,93,2.1,280,0,0,0
1997-01-03 02:00:00,2.0,93,2.1,290,0,0,0
1997-01-03 03:00:00,2.0,93,2.1,260,0,0,0
1997-01-03 04:00:00,2.0,93,4.1,320,0,0,0
1997-01-03 05:00:00,1.0,100,3.6,300,0,0,0
1997-01-03 06:00:00,2.0,93,3.1,290,0,0,0
1997-01-03 07:00:00,2.0,93,3.1,330,0,0,0
1997-01-03 08:00:00,1.0,100,2.1,360,5,55,4
1997-01-03 09:00:00,2.0,93,0.0,0,46,69,36
1997-01-03 10:00:00,2.0,93,3.6,60,211,514,77
1997-01-03 11:00:00,2.0,87,2.1,110,142,73,117
1997-01-03 12:00:00,2.0,93,0.0,0,309,614,71
1997-01-03 13:00:00,2.0,93,3.6,60,359,756,66
1997-01-03 14:00:00,2.0,93,4.6,50,283,617,72
1997-01-03 15:00:00,2.0,93,4.1,60,103,91,80
1997-01-03 16:00:00,2.0,93,4.1,60,27,0,27
1997-01-03 17:00:00,1.0,93,4.1,60,2,0,2
1997-01-03 18:00:00,2.0,87,4.1,80,0,0,0
1997-01-03 19:00:00,1.0,93,2.6,80,0,0,0
1997-01-03 20:00:00,2.0,93,5.1,90,0,0,0
1997-01-03 21:00:00,2.0,93,3.1,80,0,0,0
1997-01-03 22:00:00,2.0,93,4.1,110,0,0,0
1997-01-03 23:00:00,2.0,93,3.6,90,0,0,0
1997-01-04 00:00:00,2.0,93,4.1,120,0,0,0
1997-01-04 01:00:00,2.0,93,6.7,60,0,0,0
1997-01-04 02:00:00,2.0,93,6.7,80,0,0,0
1997-01-04 03:00:00,2.0,93,7.2,110,0,0,0
1997-01-04 04:00:00,2.0,93,5.7,90,0,0,0
1997-01-04 05:00:00,2.0,93,6.7,90,0,0,0
1997-01-04 06:00:00,2.0,93,7.2,80,0,0,0
1997-01-04 07:00:00,1.0,100,7.2,90,0,0,0
1997-01-04 08:00:00,2.0,93,7.7,80,2,0,2
1997-01-04 09:00:00,2.0,93,8.2,90,21,0,21
1997-01-04 10:00:00,2.0,93,7.7,90,46,0,46
1997-01-04 11:00:00,2.0,93,6.7,80,66,0,66
1997-01-04 12:00:00,1.0,100,7.2,80,77,0,77
1997-01-04 13:00:00,1.0,100,6.2,70,77,0,77
1997-01-04 14:00:00,1.0,100,5.7,70,66,0,66
1997-01-04 15:00:00,1.0,100,5.7,60,46,0,46
