date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1995-01-02 10:00:00,-14.5,60,4.1,280,51,0,51
1995-01-02 11:00:00,-12.8,43,5.1,280,240,320,136
1995-01-02 12:00:00,-11.2,42,5.6,280,309,571,98
1995-01-02 13:00:00,-10.6,42,5.1,280,105,0,105
1995-01-02 14:00:00,-10.6,60,3.6,280,91,0,91
1995-01-02 15:00:00,-11.2,67,5.6,280,63,0,63
1995-01-02 16:00:00,-11.2,63,5.1,270,28,0,28
1995-01-02 17:00:00,-12.3,67,5.6,280,4,63,3
1995-01-02 18:00:00,-12.8,70,5.1,290,0,0,0
1995-01-02 19:00:00,-13.4,74,4.6,270,0,0,0
1995-01-02 20:00:00,-12.8,70,5.1,290,0,0,0
1995-01-02 21:00:00,-12.3,67,5.6,310,0,0,0
1995-01-02 22:00:00,-12.3,63,4.6,280,0,0,0
1995-01-02 23:00:00,-12.3,67,4.6,270,0,0,0
1995-01-03 00:00:00,-11.2,60,4.6,270,0,0,0
1995-01-03 01:00:00,-11.2,55,4.1,280,0,0,0
1995-01-03 02:00:00,-12.3,63,3.6,290,0,0,0
1995-01-03 03:00:00,-12.8,63,2.5,280,0,0,0
1995-01-03 04:00:00,-12.8,57,4.1,290,0,0,0
1995-01-03 05:00:00,-12.3,51,3.6,290,0,0,0
1995-01-03 06:00:00,-12.8,51,4.1,280,0,0,0
1995-01-03 07:00:00,-13.4,60,4.6,280,0,0,0
1995-01-03 08:00:00,-16.2,56,6.1,300,2,1,2
1995-01-03 09:00:00,-18.4,50,6.1,320,87,571,19
1995-01-03 10:00:00,-18.9,49,6.1,280,215,782,29
1995-01-03 11:00:00,-18.4,40,6.6,290,318,870,35
1995-01-03 12:00:00,-17.3,42,6.1,280,375,905,39
1995-01-03 13:00:00,-17.8,37,6.6,280,378,907,39
1995-01-03 14:00:00,-17.8,44,7.7,280,327,876,36
1995-01-03 15:00:00,-17.8,44,7.2,290,228,796,30
1995-01-03 16:00:00,-18.4,47,6.1,280,50,232,19
1995-01-03 17:00:00,-18.9,47,6.6,290,6,74,3
1995-01-03 18:00:00,-19.5,49,5.1,300,0,0,0
1995-01-03 19:00:00,-20.0,49,6.1,290,0,0,0
1995-01-03 20:00:00,-20.6,55,5.1,310,0,0,0
1995-01-03 21:00:00,-21.2,46,4.1,300,0,0,0
1995-01-03 22:00:00,-21.7,61,2.5,310,0,0,0
1995-01-03 23:00:00,-22.3,61,3.6,300,0,0,0
1995-01-04 00:00:00,-21.7,61,3.6,300,0,0,0
1995-01-04 01:00:00,-21.7,57,3.0,320,0,0,0
1995-01-04 02:00:00,-22.8,64,2.5,310,0,0,0
1995-01-04 03:00:00,-22.8,54,2.5,300,0,0,0
1995-01-04 04:00:00,-23.4,60,3.6,290,0,0,0
1995-01-04 05:00:00,-23.4,51,2.5,310,0,0,0
1995-01-04 06:00:00,-23.9,40,3.0,320,0,0,0
1995-01-04 07:00:00,-23.9,38,0.0,0,0,0,0
1995-01-04 08:00:00,-24.5,38,2.0,320,1,6,1
1995-01-04 09:00:00,-23.9,42,4.1,320,63,208,39
1995-01-04 10:00:00,-22.8,51,3.0,300,176,462,65
1995-01-04 11:00:00,-21.7,54,4.6,310,274,589,82
1995-01-04 12:00:00,-20.6,46,4.1,290,330,642,91
1995-01-04 13:00:00,-20.0,46,5.1,270,333,644,91
1995-01-04 14:00:00,-19.5,39,6.1,290,283,596,83
1995-01-04 15:00:00,-19.5,41,5.6,270,188,480,68
1995-01-04 16:00:00,-20.0,43,6.1,260,76,243,43
1995-01-04 17:00:00,-21.2,41,4.6,280,4,12,3
1995-01-04 18:00:00,-21.7,51,5.1,270,0,0,0
1995-01-04 19:00:00,-22.3,48,4.6,280,0,0,0
1995-01-04 20:00:00,-21.7,49,4.1,260,0,0,0
1995-01-04 21:00:00,-21.7,51,3.6,280,0,0,0
1995-01-04 22:00:00,-22.3,52,5.1,260,0,0,0
1995-01-04 23:00:00,-21.2,49,4.6,250,0,0,0
1995-01-05 00:00:00,-20.6,49,4.1,240,0,0,0
1995-01-05 01:00:00,-20.6,49,3.3,240,0,0,0
1995-01-05 02:00:00,-20.6,49,2.5,230,0,0,0
1995-01-05 03:00:00,-20.0,51,0.0,0,0,0,0
1995-01-05 04:00:00,-19.5,52,0.0,0,0,0,0
1995-01-05 05:00:00,-18.9,49,0.0,0,0,0,0
1995-01-05 06:00:00,-18.4,50,0.0,0,0,0,0
1995-01-05 07:00:00,-18.4,40,0.0,0,0,0,0
1995-01-05 08:00:00,-17.8,37,4.1,210,3,70,1
1995-01-05 09:00:00,-16.2,42,4.9,230,81,468,25
1995-01-05 10:00:00,-13.9,45,5.6,250,205,699,37
1995-01-05 11:00:00,-10.6,37,2.5,220,306,797,45
1995-01-05 12:00:00,-7.8,47,4.1,230,363,837,50
1995-01-05 13:00:00,-6.3,45,5.1,240,346,788,49
1995-01-05 14:00:00,-5.0,43,6.1,240,300,671,74
1995-01-05 15:00:00,-5.0,48,6.6,210,156,39,146
1995-01-05 16:00:00,-5.0,53,7.7,210,32,0,32
1995-01-05 17:00:00,-5.6,55,7.2,220,2,0,2
1995-01-05 18:00:00,-6.2,53,6.6,210,0,0,0
1995-01-05 19:00:00,-6.7,58,7.2,200,0,0,0
1995-01-05 20:00:00,-6.7,53,6.1,210,0,0,0
1995-01-05 21:00:00,-7.3,61,7.2,220,0,0,0
1995-01-05 22:00:00,-7.8,61,6.6,210,0,0,0
1995-01-05 23:00:00,-8.4,61,5.1,200,0,0,0
1995-01-06 00:00:00,-7.8,58,3.6,210,0,0,0
1995-01-06 01:00:00,-7.3,56,4.1,210,0,0,0
1995-01-06 02:00:00,-6.7,61,5.1,210,0,0,0
1995-01-06 03:00:00,-6.7,67,4.6,210,0,0,0
1995-01-06 04:00:00,-6.7,75,4.1,190,0,0,0
1995-01-06 05:00:00,-6.7,78,3.0,210,0,0,0
1995-01-06 06:00:00,-6.2,75,0.0,0,0,0,0
1995-01-06 07:00:00,-6.2,72,2.5,190,0,0,0
1995-01-06 08:00:00,-6.7,75,0.0,0,1,0,1
1995-01-06 09:00:00,-6.7,83,0.0,0,26,0,26
1995-01-06 10:00:00,-6.2,87,0.0,0,59,0,59
1995-01-06 11:00:00,-5.0,71,0.0,0,83,0,83
1995-01-06 12:00:00,-5.0,74,0.0,0,97,0,97
1995-01-06 13:00:00,-3.9,71,2.0,20,117,0,117
1995-01-06 14:00:00,-3.9,62,0.0,0,86,0,86
1995-01-06 15:00:00,-3.9,62,0.0,0,131,76,111
1995-01-06 16:00:00,-4.5,62,3.0,10,32,0,32
1995-01-06 17:00:00,-5.6,68,0.0,0,3,0,3
1995-01-06 18:00:00,-6.7,75,4.1,360,0,0,0
1995-01-06 19:00:00,-7.8,67,2.5,360,0,0,0
1995-01-06 20:00:00,-9.5,64,4.6,350,0,0,0
1995-01-06 21:00:00,-10.6,63,4.1,360,0,0,0
1995-01-06 22:00:00,-11.7,66,3.6,340,0,0,0
1995-01-06 23:00:00,-12.3,67,3.0,350,0,0,0
1995-01-07 00:00:00,-13.4,67,0.0,0,0,0,0
1995-01-07 01:00:00,-14.5,71,0.0,0,0,0,0
1995-01-07 02:00:00,-15.6,77,0.0,0,0,0,0
1995-01-07 03:00:00,-15.6,66,0.0,0,0,0,0
1995-01-07 04:00:00,-16.1,64,0.0,0,0,0,0
1995-01-07 05:00:00,-16.7,62,0.0,0,0,0,0
1995-01-07 06:00:00,-17.8,77,0.0,0,0,0,0
1995-01-07 07:00:00,-17.8,62,0.0,0,0,0,0
1995-01-07 08:00:00,-18.4,65,0.0,0,4,124,1
1995-01-07 09:00:00,-17.3,66,0.0,0,88,568,19
1995-01-07 10:00:00,-15.6,69,0.0,0,217,776,29
1995-01-07 11:00:00,-12.3,57,0.0,0,321,863,36
1995-01-07 12:00:00,-9.5,52,0.0,0,270,393,121
1995-01-07 13:00:00,-8.4,45,3.6,230,223,335,95
1995-01-07 14:00:00,-8.9,47,5.6,250,318,713,75
1995-01-07 15:00:00,-8.4,45,4.1,250,194,592,41
1995-01-07 16:00:00,-8.9,49,5.1,210,80,337,32
1995-01-07 17:00:00,-10.0,54,3.0,190,10,135,5
1995-01-07 18:00:00,-10.6,54,2.0,200,0,0,0
1995-01-07 19:00:00,-11.2,55,4.1,220,0,0,0
1995-01-07 20:00:00,-11.2,55,3.6,220,0,0,0
1995-01-07 21:00:00,-11.2,57,3.6,200,0,0,0
1995-01-07 22:00:00,-12.3,54,5.1,230,0,0,0
1995-01-07 23:00:00,-12.8,48,5.1,240,0,0,0
1995-01-08 00:00:00,-13.3,54,5.1,90,0,0,0
1995-01-08 01:00:00,-13.9,59,5.1,330,0,0,0
1995-01-08 02:00:00,-13.9,63,4.1,290,0,0,0
1995-01-08 03:00:00,-13.9,59,5.1,270,0,0,0
1995-01-08 04:00:00,-12.8,66,5.1,300,0,0,0
1995-01-08 05:00:00,-12.8,63,5.6,330,0,0,0
1995-01-08 06:00:00,-13.4,67,4.1,330,0,0,0
1995-01-08 07:00:00,-13.4,67,4.1,290,0,0,0
1995-01-08 08:00:00,-14.5,63,5.1,270,1,0,1
1995-01-08 09:00:00,-15.6,53,4.1,280,84,491,25
1995-01-08 10:00:00,-15.0,48,4.6,280,212,720,36
1995-01-08 11:00:00,-13.9,43,5.1,280,316,818,45
1995-01-08 12:00:00,-12.8,45,3.6,290,375,858,49
1995-01-08 13:00:00,-11.7,41,0.0,0,380,861,49
1995-01-08 14:00:00,-11.2,42,5.1,290,330,828,46
1995-01-08 15:00:00,-10.6,40,6.1,280,233,744,38
1995-01-08 16:00:00,-11.2,44,5.6,270,107,548,27
1995-01-08 17:00:00,-12.3,46,4.6,270,10,132,4
1995-01-08 18:00:00,-12.3,43,3.0,290,0,0,0
1995-01-08 19:00:00,-14.5,53,0.0,0,0,0,0
1995-01-08 20:00:00,-14.5,53,0.0,0,0,0,0
1995-01-08 21:00:00,-15.0,59,0.0,0,0,0,0
1995-01-08 22:00:00,-15.6,62,0.0,0,0,0,0
1995-01-08 23:00:00,-16.7,62,0.0,0,0,0,0
1995-01-09 00:00:00,-18.4,65,0.0,0,0,0,0
1995-01-09 01:00:00,-18.9,65,0.0,0,0,0,0
1995-01-09 02:00:00,-18.9,65,0.0,0,0,0,0
1995-01-09 03:00:00,-18.9,69,0.0,0,0,0,0
1995-01-09 04:00:00,-18.9,69,0.0,0,0,0,0
1995-01-09 05:00:00,-19.5,73,0.0,0,0,0,0
1995-01-09 06:00:00,-18.9,72,0.0,0,0,0,0
1995-01-09 07:00:00,-19.5,68,0.0,0,0,0,0
1995-01-09 08:00:00,-20.0,64,0.0,0,4,122,1
1995-01-09 09:00:00,-18.9,76,0.0,0,76,340,35
1995-01-09 10:00:00,-16.7,62,0.0,0,100,70,83
1995-01-09 11:00:00,-14.5,69,0.0,0,127,0,127
1995-01-09 12:00:00,-12.8,57,0.0,0,147,0,147
1995-01-09 13:00:00,-11.2,57,0.0,0,149,0,149
1995-01-09 14:00:00,-10.6,49,0.0,0,132,0,132
1995-01-09 15:00:00,-10.6,52,0.0,0,98,0,98
1995-01-09 16:00:00,-10.6,57,0.0,0,40,0,40
1995-01-09 17:00:00,-10.0,38,0.0,0,4,0,4
1995-01-09 18:00:00,-9.5,40,0.0,0,0,0,0
1995-01-09 19:00:00,-10.0,38,0.0,0,0,0,0
1995-01-09 20:00:00,-10.0,32,0.0,0,0,0,0
1995-01-09 21:00:00,-10.0,32,0.0,0,0,0,0
1995-01-09 22:00:00,-10.6,37,0.0,0,0,0,0
1995-01-09 23:00:00,-10.0,40,0.0,0,0,0,0
1995-01-10 00:00:00,-10.6,49,2.5,80,0,0,0
1995-01-10 01:00:00,-10.6,49,2.0,130,0,0,0
1995-01-10 02:00:00,-10.6,49,4.1,110,0,0,0
1995-01-10 03:00:00,-10.6,49,4.1,120,0,0,0
1995-01-10 04:00:00,-10.6,49,4.1,130,0,0,0
1995-01-10 05:00:00,-10.6,52,3.6,120,0,0,0
1995-01-10 06:00:00,-10.6,52,3.0,120,0,0,0
1995-01-10 07:00:00,-10.6,54,3.0,110,0,0,0
1995-01-10 08:00:00,-10.6,54,3.6,100,1,0,1
1995-01-10 09:00:00,-10.0,60,4.1,110,20,0,20
1995-01-10 10:00:00,-9.5,67,4.6,100,48,0,48
1995-01-10 11:00:00,-8.9,74,4.6,120,72,0,72
1995-01-10 12:00:00,-8.4,75,4.1,110,86,0,86
1995-01-10 13:00:00,-7.8,74,5.1,120,88,0,88
1995-01-10 14:00:00,-6.7,75,4.6,130,76,0,76
1995-01-10 15:00:00,-6.7,78,6.1,120,54,0,54
1995-01-10 16:00:00,-5.0,74,0.0,0,25,0,25
1995-01-10 17:00:00,-5.6,78,4.1,130,3,0,3
1995-01-10 18:00:00,-5.0,74,0.0,0,0,0,0
1995-01-10 19:00:00,-5.0,79,5.6,130,0,0,0
1995-01-10 20:00:00,-5.0,79,5.1,130,0,0,0
1995-01-10 21:00:00,-5.0,82,4.1,120,0,0,0
1995-01-10 22:00:00,-5.0,82,4.1,120,0,0,0
1995-01-10 23:00:00,-5.0,86,4.6,130,0,0,0
1995-01-11 00:00:00,-5.0,86,5.1,130,0,0,0
1995-01-11 01:00:00,-5.0,90,5.1,130,0,0,0
1995-01-11 02:00:00,-5.0,90,5.1,130,0,0,0
1995-01-11 03:00:00,-4.5,86,5.6,130,0,0,0
1995-01-11 04:00:00,-4.5,86,4.1,100,0,0,0
1995-01-11 05:00:00,-4.5,91,4.6,100,0,0,0
1995-01-11 06:00:00,-3.9,91,3.6,130,0,0,0
1995-01-11 07:00:00,-3.9,91,4.1,120,0,0,0
1995-01-11 08:00:00,-3.9,91,4.1,130,1,0,1
1995-01-11 09:00:00,-3.4,91,4.1,140,17,0,17
1995-01-11 10:00:00,-3.4,83,5.1,120,49,0,49
1995-01-11 11:00:00,-2.3,87,5.1,150,62,0,62
1995-01-11 12:00:00,-1.7,87,4.6,160,73,0,73
1995-01-11 13:00:00,-1.2,87,4.6,170,75,0,75
1995-01-11 14:00:00,-1.2,87,4.1,160,65,0,65
1995-01-11 15:00:00,-1.2,91,4.6,140,46,0,46
1995-01-11 16:00:00,0.0,91,3.0,130,22,0,22
1995-01-11 17:00:00,0.0,95,4.1,140,3,0,3
1995-01-11 18:00:00,0.0,100,0.0,0,0,0,0
1995-01-11 19:00:00,0.0,100,4.1,140,0,0,0
1995-01-11 20:00:00,0.0,95,3.6,160,0,0,0
1995-01-11 21:00:00,0.5,92,0.0,0,0,0,0
1995-01-11 22:00:00,0.5,92,0.0,0,0,0,0
1995-01-11 23:00:00,0.5,92,0.0,0,0,0,0
1995-01-12 00:00:00,0.5,92,0.0,0,0,0,0
1995-01-12 01:00:00,0.0,91,1.5,130,0,0,0
1995-01-12 02:00:00,0.5,92,0.0,0,0,0,0
1995-01-12 03:00:00,0.5,92,1.5,120,0,0,0
1995-01-12 04:00:00,0.5,96,0.0,0,0,0,0
1995-01-12 05:00:00,1.1,92,0.0,0,0,0,0
1995-01-12 06:00:00,1.1,92,0.0,0,0,0,0
1995-01-12 07:00:00,0.5,92,0.0,0,0,0,0
1995-01-12 08:00:00,0.5,92,0.0,0,1,0,1
1995-01-12 09:00:00,0.5,92,0.0,0,20,0,20
1995-01-12 10:00:00,1.1,92,0.0,0,46,0,46
1995-01-12 11:00:00,1.6,92,1.5,140,67,0,67
1995-01-12 12:00:00,1.6,92,0.0,0,79,0,79
1995-01-12 13:00:00,1.6,96,0.0,0,80,0,80
1995-01-12 14:00:00,1.6,96,0.0,0,71,0,71
1995-01-12 15:00:00,1.6,92,0.0,0,52,0,52
1995-01-12 16:00:00,2.2,92,0.0,0,26,0,26
1995-01-12 17:00:00,2.2,92,0.0,0,3,0,3
1995-01-12 18:00:00,2.2,92,0.0,0,0,0,0
1995-01-12 19:00:00,1.7,94,0.0,0,0,0,0
1995-01-12 20:00:00,1.6,96,0.0,0,0,0,0
1995-01-12 21:00:00,1.6,96,0.0,0,0,0,0
1995-01-12 22:00:00,1.6,92,0.0,0,0,0,0
1995-01-12 23:00:00,1.6,92,0.0,0,0,0,0
1995-01-13 00:00:00,1.6,92,0.0,0,0,0,0
1995-01-13 01:00:00,1.1,88,0.0,0,0,0,0
1995-01-13 02:00:00,1.1,88,0.0,0,0,0,0
1995-01-13 03:00:00,1.1,88,0.0,0,0,0,0
1995-01-13 04:00:00,1.1,88,0.0,0,0,0,0
1995-01-13 05:00:00,0.5,87,2.5,230,0,0,0
1995-01-13 06:00:00,0.5,84,2.5,230,0,0,0
1995-01-13 07:00:00,0.5,84,3.6,230,0,0,0
1995-01-13 08:00:00,0.0,91,2.0,220,1,0,1
1995-01-13 09:00:00,0.0,95,3.0,220,19,0,19
1995-01-13 10:00:00,0.5,92,2.0,250,46,0,46
1995-01-13 11:00:00,0.5,96,3.0,250,67,0,67
1995-01-13 12:00:00,1.1,92,3.0,250,78,0,78
1995-01-13 13:00:00,1.1,92,4.1,290,80,0,80
1995-01-13 14:00:00,1.1,88,4.6,290,84,0,84
1995-01-13 15:00:00,1.1,84,4.6,300,51,0,51
1995-01-13 16:00:00,1.1,84,3.6,280,26,0,26
1995-01-13 17:00:00,1.1,80,2.5,290,4,0,4
1995-01-13 18:00:00,1.1,80,3.0,290,0,0,0
1995-01-13 19:00:00,0.5,80,2.0,300,0,0,0
1995-01-13 20:00:00,0.5,80,0.0,0,0,0,0
1995-01-13 21:00:00,0.5,80,0.0,0,0,0,0
1995-01-13 22:00:00,1.1,76,0.0,0,0,0,0
1995-01-13 23:00:00,1.1,73,0.0,0,0,0,0
1995-01-14 00:00:00,0.0,79,0.0,0,0,0,0
1995-01-14 01:00:00,0.0,79,0.0,0,0,0,0
1995-01-14 02:00:00,0.0,87,2.5,330,0,0,0
1995-01-14 03:00:00,0.0,87,0.0,0,0,0,0
1995-01-14 04:00:00,0.0,79,0.0,0,0,0,0
1995-01-14 05:00:00,0.0,79,2.5,360,0,0,0
1995-01-14 06:00:00,0.0,79,2.5,350,0,0,0
1995-01-14 07:00:00,0.0,79,4.1,360,0,0,0
1995-01-14 08:00:00,-0.6,76,4.1,340,1,0,1
1995-01-14 09:00:00,0.0,75,3.0,330,29,0,29
1995-01-14 10:00:00,0.0,83,2.0,350,62,0,62
1995-01-14 11:00:00,0.5,84,3.6,340,88,0,88
1995-01-14 12:00:00,0.5,84,3.0,350,102,0,102
1995-01-14 13:00:00,1.1,76,4.1,340,103,0,103
1995-01-14 14:00:00,0.5,76,4.6,330,92,0,92
1995-01-14 15:00:00,0.5,70,2.5,320,70,0,70
1995-01-14 16:00:00,0.5,70,2.5,310,38,0,38
1995-01-14 17:00:00,0.0,66,3.6,330,6,0,6
1995-01-14 18:00:00,0.0,62,3.6,340,0,0,0
1995-01-14 19:00:00,-0.6,66,2.5,330,0,0,0
1995-01-14 20:00:00,-1.2,69,4.6,340,0,0,0
1995-01-14 21:00:00,-1.7,65,4.6,340,0,0,0
1995-01-14 22:00:00,-1.7,62,4.1,350,0,0,0
1995-01-14 23:00:00,-2.3,65,3.0,340,0,0,0
1995-01-15 00:00:00,-2.8,62,5.1,330,0,0,0
1995-01-15 01:00:00,-2.8,72,2.5,350,0,0,0
1995-01-15 02:00:00,-2.8,68,2.5,330,0,0,0
1995-01-15 03:00:00,-3.4,72,4.1,330,0,0,0
1995-01-15 04:00:00,-3.9,68,0.0,0,0,0,0
1995-01-15 05:00:00,-3.9,68,4.1,30,0,0,0
1995-01-15 06:00:00,-3.9,62,0.0,0,0,0,0
1995-01-15 07:00:00,-4.5,68,0.0,0,0,0,0
1995-01-15 08:00:00,-5.0,71,2.5,20,3,7,2
1995-01-15 09:00:00,-5.0,61,2.0,30,82,65,74
1995-01-15 10:00:00,-4.5,62,4.1,50,128,125,96
1995-01-15 11:00:00,-3.9,65,2.0,20,258,468,96
1995-01-15 12:00:00,-1.7,49,0.0,0,355,727,67
1995-01-15 13:00:00,-1.2,54,3.0,250,355,726,63
1995-01-15 14:00:00,0.0,49,2.5,300,289,633,58
1995-01-15 15:00:00,0.5,52,0.0,0,219,499,78
1995-01-15 16:00:00,0.5,55,0.0,0,112,446,38
1995-01-15 17:00:00,-0.6,51,0.0,0,14,104,9
1995-01-15 18:00:00,-1.2,52,0.0,0,0,0,0
1995-01-15 19:00:00,-2.3,57,0.0,0,0,0,0
1995-01-15 20:00:00,-2.8,68,0.0,0,0,0,0
1995-01-15 21:00:00,-2.3,62,0.0,0,0,0,0
1995-01-15 22:00:00,-2.3,62,4.1,100,0,0,0
1995-01-15 23:00:00,-3.4,72,4.1,130,0,0,0
1995-01-16 00:00:00,-3.9,79,2.5,130,0,0,0
1995-01-16 01:00:00,-5.0,79,0.0,0,0,0,0
1995-01-16 02:00:00,-5.6,78,0.0,0,0,0,0
1995-01-16 03:00:00,-5.0,74,2.5,140,0,0,0
1995-01-16 04:00:00,-5.6,78,4.1,130,0,0,0
1995-01-16 05:00:00,-5.6,78,2.5,90,0,0,0
1995-01-16 06:00:00,-5.6,78,4.1,80,0,0,0
1995-01-16 07:00:00,-5.6,78,2.5,130,0,0,0
1995-01-16 08:00:00,-5.0,79,3.6,140,1,0,1
1995-01-16 09:00:00,-5.0,79,4.6,110,22,0,22
1995-01-16 10:00:00,-3.9,71,3.6,130,50,0,50
1995-01-16 11:00:00,-3.9,71,2.5,110,86,0,86
1995-01-16 12:00:00,-3.9,71,5.1,130,100,0,100
1995-01-16 13:00:00,-3.9,71,3.6,110,102,0,102
1995-01-16 14:00:00,-3.9,75,4.6,130,91,0,91
1995-01-16 15:00:00,-3.7,74,3.8,120,68,0,68
1995-01-16 16:00:00,-3.9,75,3.0,110,37,0,37
1995-01-16 17:00:00,-3.9,79,6.6,120,4,0,4
1995-01-16 18:00:00,-3.9,86,3.0,110,0,0,0
1995-01-16 19:00:00,-3.9,86,5.6,110,0,0,0
1995-01-16 20:00:00,-3.4,83,5.6,120,0,0,0
1995-01-16 21:00:00,-2.8,87,5.6,130,0,0,0
1995-01-16 22:00:00,-2.8,87,4.1,140,0,0,0
1995-01-16 23:00:00,-2.8,87,4.1,110,0,0,0
1995-01-17 00:00:00,-2.8,91,5.1,130,0,0,0
1995-01-17 01:00:00,-2.8,91,5.1,90,0,0,0
1995-01-17 02:00:00,-2.8,91,5.1,130,0,0,0
1995-01-17 03:00:00,-2.3,87,5.1,130,0,0,0
1995-01-17 04:00:00,-2.3,87,6.1,140,0,0,0
1995-01-17 05:00:00,-1.7,87,5.6,70,0,0,0
1995-01-17 06:00:00,-1.2,87,5.6,130,0,0,0
1995-01-17 07:00:00,-0.6,87,6.1,120,0,0,0
1995-01-17 08:00:00,0.0,79,5.6,140,1,0,1
1995-01-17 09:00:00,0.0,87,6.6,140,26,0,26
1995-01-17 10:00:00,0.0,91,4.6,120,58,0,58
1995-01-17 11:00:00,0.5,87,5.6,150,84,0,84
1995-01-17 12:00:00,0.5,87,7.2,140,99,0,99
1995-01-17 13:00:00,0.5,87,5.6,150,84,0,84
1995-01-17 14:00:00,0.6,89,6.6,140,75,0,75
1995-01-17 15:00:00,0.5,92,5.6,150,56,0,56
1995-01-17 16:00:00,1.1,92,5.9,160,30,0,30
1995-01-17 17:00:00,1.1,92,6.1,160,4,0,4
1995-01-17 18:00:00,0.6,90,6.7,190,0,0,0
1995-01-17 19:00:00,0.0,87,7.2,220,0,0,0
1995-01-17 20:00:00,-0.6,72,6.6,220,0,0,0
1995-01-17 21:00:00,-1.7,65,6.1,220,0,0,0
1995-01-17 22:00:00,-1.7,62,7.2,240,0,0,0
1995-01-17 23:00:00,-2.3,62,6.6,250,0,0,0
1995-01-18 00:00:00,-2.8,72,5.1,180,0,0,0
1995-01-18 01:00:00,-2.8,59,5.1,200,0,0,0
1995-01-18 02:00:00,-3.4,62,5.1,230,0,0,0
1995-01-18 03:00:00,-3.9,59,5.6,230,0,0,0
1995-01-18 04:00:00,-4.5,59,6.1,230,0,0,0
1995-01-18 05:00:00,-5.0,58,4.1,200,0,0,0
1995-01-18 06:00:00,-5.6,68,4.1,300,0,0,0
1995-01-18 07:00:00,-6.2,79,5.1,230,0,0,0
1995-01-18 08:00:00,-5.6,68,3.6,250,2,0,2
1995-01-18 09:00:00,-5.0,68,3.6,230,25,0,25
1995-01-18 10:00:00,-5.6,68,3.6,220,58,0,58
1995-01-18 11:00:00,-5.6,68,4.1,240,100,0,100
1995-01-18 12:00:00,-4.5,62,2.5,290,149,65,122
1995-01-18 13:00:00,-3.9,56,3.6,260,247,369,95
1995-01-18 14:00:00,-2.8,54,3.0,270,339,605,113
1995-01-18 15:00:00,-2.3,51,3.0,260,76,44,63
1995-01-18 16:00:00,-2.3,54,4.1,260,107,295,55
1995-01-18 17:00:00,-3.4,56,3.6,260,20,144,12
1995-01-18 18:00:00,-4.2,62,2.8,270,0,0,0
1995-01-18 19:00:00,-5.0,65,2.0,270,0,0,0
1995-01-18 20:00:00,-6.2,72,2.0,330,0,0,0
1995-01-18 21:00:00,-6.7,75,1.5,330,0,0,0
1995-01-18 22:00:00,-7.3,75,0.0,0,0,0,0
1995-01-18 23:00:00,-7.8,74,0.0,0,0,0,0
1995-01-19 00:00:00,-7.4,72,0.0,0,0,0,0
1995-01-19 01:00:00,-7.1,70,0.0,0,0,0,0
