date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1988-01-01 01:00:00,-18.3,68,4.6,280,0,0,0
1988-01-01 02:00:00,-18.3,68,4.6,280,0,0,0
1988-01-01 03:00:00,-18.9,72,5.7,280,0,0,0
1988-01-01 04:00:00,-19.4,68,6.7,280,0,0,0
1988-01-01 05:00:00,-20.0,71,7.2,290,0,0,0
1988-01-01 06:00:00,-20.6,71,7.7,290,0,0,0
1988-01-01 07:00:00,-21.1,71,6.2,290,0,0,0
1988-01-01 08:00:00,-21.1,68,5.7,280,14,119,3
1988-01-01 09:00:00,-20.6,68,4.1,290,120,607,34
1988-01-01 10:00:00,-19.4,65,5.7,270,257,805,43
1988-01-01 11:00:00,-17.8,62,5.2,280,360,882,48
1988-01-01 12:00:00,-16.1,57,7.7,290,420,920,53
1988-01-01 13:00:00,-15.0,54,7.2,290,418,651,159
1988-01-01 14:00:00,-13.9,50,6.2,290,354,234,271
1988-01-01 15:00:00,-13.9,60,6.7,210,253,803,39
1988-01-01 16:00:00,-14.4,57,7.7,250,110,0,110
1988-01-01 17:00:00,-15.0,60,9.3,250,11,0,11
1988-01-01 18:00:00,-14.4,55,7.2,250,0,0,0
1988-01-01 19:00:00,-15.0,60,6.7,250,0,0,0
1988-01-01 20:00:00,-15.0,60,5.2,260,0,0,0
1988-01-01 21:00:00,-15.6,66,6.7,250,0,0,0
1988-01-01 22:00:00,-15.6,66,5.2,290,0,0,0
1988-01-01 23:00:00,-15.6,72,5.7,250,0,0,0
1988-01-02 00:00:00,-15.6,76,5.2,230,0,0,0
1988-01-02 01:00:00,-16.1,72,5.2,250,0,0,0
1988-01-02 02:00:00,-16.1,79,5.2,210,0,0,0
1988-01-02 03:00:00,-16.7,79,5.2,210,0,0,0
1988-01-02 04:00:00,-18.3,79,4.6,180,0,0,0
1988-01-02 05:00:00,-18.3,83,4.1,180,0,0,0
1988-01-02 06:00:00,-20.0,83,3.1,180,0,0,0
1988-01-02 07:00:00,-18.9,79,4.6,180,0,0,0
1988-01-02 08:00:00,-18.3,79,4.6,180,17,119,6
1988-01-02 09:00:00,-17.8,79,5.2,180,134,585,50
1988-01-02 10:00:00,-13.3,70,7.7,190,259,771,54
1988-01-02 11:00:00,-11.7,67,7.2,190,353,820,63
1988-01-02 12:00:00,-10.6,64,7.7,200,408,740,113
1988-01-02 13:00:00,-8.3,59,10.3,220,404,392,247
1988-01-02 14:00:00,-7.2,59,10.3,210,363,902,43
1988-01-02 15:00:00,-6.7,60,9.3,230,258,833,34
1988-01-02 16:00:00,-6.7,60,7.7,230,107,0,107
1988-01-02 17:00:00,-7.2,65,6.2,210,11,0,11
1988-01-02 18:00:00,-8.3,71,4.1,210,0,0,0
1988-01-02 19:00:00,-10.0,77,4.6,190,0,0,0
1988-01-02 20:00:00,-10.0,77,3.6,190,0,0,0
1988-01-02 21:00:00,-10.6,80,3.1,180,0,0,0
1988-01-02 22:00:00,-11.7,80,4.6,180,0,0,0
1988-01-02 23:00:00,-11.1,84,2.1,170,0,0,0
1988-01-03 00:00:00,-10.6,88,2.6,180,0,0,0
1988-01-03 01:00:00,-10.6,84,4.1,190,0,0,0
1988-01-03 02:00:00,-6.7,78,6.2,200,0,0,0
1988-01-03 03:00:00,-6.1,74,8.2,200,0,0,0
1988-01-03 04:00:00,-5.6,74,6.7,210,0,0,0
1988-01-03 05:00:00,-7.8,77,5.7,190,0,0,0
1988-01-03 06:00:00,-7.8,81,5.7,190,0,0,0
1988-01-03 07:00:00,-7.8,81,6.2,180,0,0,0
1988-01-03 08:00:00,-8.3,81,5.2,200,14,42,10
1988-01-03 09:00:00,-7.2,81,4.1,210,70,58,62
1988-01-03 10:00:00,-4.4,75,8.8,230,234,501,100
1988-01-03 11:00:00,-4.4,75,7.7,240,272,445,114
1988-01-03 12:00:00,-3.9,75,6.2,240,381,644,123
1988-01-03 13:00:00,-3.3,60,7.2,270,376,509,172
1988-01-03 14:00:00,-3.9,60,5.7,270,296,168,236
1988-01-03 15:00:00,-4.4,60,5.2,270,157,133,121
1988-01-03 16:00:00,-4.4,60,6.2,270,50,2,50
1988-01-03 17:00:00,-5.6,63,4.6,280,7,0,7
