"perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool","perc_households_NG","perc_households_P","perc_households_HO","perc_households_ElecRes","perc_households_wood","perc_positiveNB_cool","perc_positivePrivate_cool","perc_positiveNB_nocool","perc_positivePrivate_nocool","NAME","FIPS","x","y"
0.008,0.001,0,0,1,1,0.876,0.849,0.939,0.887,0.664,0.279,1,1,1,1,0,1,0,0.949,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.494540112282911,0.576469909229236,0.445750773912587,0.509882102943491,"Barron County",55005,-92.08524519,45.30713841
1,1,0.001,0,1,1,1,1,1,1,0.956,0.892,1,1,1,1,0,1,0,1,0.588359920239282,0.212612163509472,0.0125872382851446,0.0980807577268195,0.077642073778664,0.911640079760718,0.989282153539382,0.323314680957129,0.399562811565304,"Green Lake County",55047,-89.13072833,43.85262081
0.747,0.215,0,0,1,1,0.937,0.894,1,1,0.876,0.871,1,1,1,1,0,1,0,1,0.249478652178685,0.531774777741192,0.0111952584787619,0.0894523103940292,0.10097684118099,0.818782899791461,0.787037098013391,0.597532323564922,0.675586873010647,"Adams County",55001,-89.77550833,43.65352782
0.274,0.033,0,0,1,1,0.929,0.91,1,0.991,0.909,0.843,1,1,1,1,0,1,0,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.557134365223119,0.639787502058291,0.432895603490861,0.592710192656018,"Vernon County",55123,-90.93343178,43.56324716
0.274,0.037,0,0,1,1,0.898,0.876,1,0.969,0.875,0.832,1,1,1,1,0,1,0,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.557134365223119,0.640257780339206,0.421459081178989,0.581305450354026,"Vernon County",55123,-90.56708641,43.71117286
1,1,0,0,1,1,1,1,1,1,0.937,0.904,1,1,1,1,0,1,0,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.966641537881643,0.985320601415588,0.231898668174394,0.250096075721406,"Sheboygan County",55117,-87.82406037,43.69874669
1,0.998,0,0,1,1,1,1,1,1,0.929,0.893,1,1,1,1,0,1,0,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.966641537881643,0.983852954726306,0.231781903086652,0.249935523725761,"Sheboygan County",55117,-87.82194696,43.74621301
0.743,0.197,0,0,1,1,0.954,0.896,1,1,0.878,0.877,1,1,1,1,0,1,0,1,0.713420110728313,0.0765714438918455,0.02147539445286,0.150837165033446,0.0167030845744467,0.778955145649289,0.406130849766076,0.242741718835878,0.254982184270145,"Outagamie County",55087,-88.72335888,44.38954889
0.999,0.969,0,0,1,1,1,0.987,1,1,0.897,0.892,1,1,1,1,0,1,0,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.924984334203655,0.972663646137306,0.471200468438028,0.528789855628936,"Chippewa County",55017,-91.49085747,45.10320893
0.277,0.035,0,0,1,1,0.933,0.886,1,0.981,0.881,0.879,1,1,1,1,0,1,0,1,0.752336580811272,0.03332987522517,0.00770529373485113,0.181380916901661,0.00901623110222482,0.430813318746404,0.257617696711339,0.219266054267148,0.22670037064632,"Brown County",55009,-87.97745014,44.34311667
0.003,0,0,0,1,1,0.87,0.854,0.911,0.874,0.749,0.362,1,1,1,1,0,1,0,1,0.752336580811272,0.03332987522517,0.00770529373485113,0.181380916901661,0.00901623110222482,0.223987324461714,0.230461449953316,0.216149173354962,0.221650177778197,"Brown County",55009,-88.17426566,44.2524956
0.192,0.015,0,0,1,1,0.902,0.895,1,0.976,0.852,0.506,1,1,1,1,0,1,0,1,0.455880014839154,0.273888388361863,0.0181779638560602,0.120833112512587,0.115056441782818,0.500428427579628,0.534357835603371,0.383368064020351,0.490217711590439,"Marinette County",55075,-88.03792493,45.37489324
0.001,0,0,0,1,1,0.817,0.7,0.927,0.892,0.284,0.106,1,1,1,1,0,1,0,0.73,0.455880014839154,0.273888388361863,0.0181779638560602,0.120833112512587,0.115056441782818,0.412028353383857,0.525992686416874,0.34976246753935,0.398473051036091,"Marinette County",55075,-87.93930671,45.71727992
0.291,0.042,0,0,1,1,0.873,0.853,1,0.982,0.736,0.368,1,1,1,1,0,1,0,0.982,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.623862924736171,0.734448567783834,0.487095790328192,0.634294445088716,"Taylor County",55119,-90.86063159,45.11090347
0.044,0.003,0,0,1,1,0.854,0.813,0.974,0.904,0.473,0.155,1,1,1,1,0,1,0,0.746,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.575834736513876,0.710613813532897,0.481692547552229,0.562872154661678,"Rusk County",55107,-91.36316251,45.59840141
0.107,0.012,0,0,1,1,0.89,0.87,0.996,0.945,0.643,0.284,1,1,1,1,0,1,0,0.911,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.594027595884004,0.714652946679139,0.503684440286873,0.616902089179919,"Rusk County",55107,-91.32974123,45.43920454
0.152,0.018,0,0,1,1,0.899,0.893,1,0.968,0.888,0.765,1,1,1,1,0,1,0,1,0.588359920239282,0.212612163509472,0.0125872382851446,0.0980807577268195,0.077642073778664,0.412710867397807,0.411109920239282,0.300396560319043,0.375214730807577,"Green Lake County",55047,-89.01737614,43.71742969
0.002,0,0,0,1,1,0.663,0.476,0.924,0.904,0.144,0.111,1,1,1,1,0,1,0,0.49,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.3470467345716,0.489793888556022,0.25535769922109,0.282591971240264,"Crawford County",55023,-91.09482108,43.41327947
0.171,0.023,0,0,1,1,0.875,0.846,1,0.963,0.598,0.243,1,1,1,1,0,1,0,0.984,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.433171060515279,0.502360395446375,0.311768723786699,0.440755542240863,"Crawford County",55023,-91.09482108,43.41327947
0.302,0.049,0,0,1,1,0.9,0.89,1,0.988,0.883,0.748,1,1,1,1,0,1,0,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.611650130548303,0.558534480110582,0.4448032176317,0.497250422362156,"Chippewa County",55017,-91.15026206,44.90140712
0.168,0.01,0,0,1,1,0.919,0.911,1,0.974,0.906,0.804,1,1,1,1,0,1,0,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.519424337230364,0.630868928042154,0.429551457269883,0.591342664251606,"Vernon County",55123,-90.97950125,43.67841143
0.132,0.01,0,0,1,1,0.888,0.883,1,0.952,0.877,0.72,1,1,1,1,0,1,0,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.50661715791207,0.629916186398814,0.418331467149679,0.578705088094846,"Vernon County",55123,-90.33107368,43.65195559
0.122,0.016,0,0,1,1,0.886,0.882,0.999,0.948,0.819,0.474,1,1,1,1,0,1,0,1,0.505938608668826,0.226901126021903,0.014807959278112,0.111522443313281,0.1139904365263,0.414941230911615,0.474546968995835,0.324684559617461,0.432658645688724,"Ashland County",55003,-90.5602506,46.32808684
0.001,0.001,0,0,0.971,0.908,0.324,0.208,0.895,0.894,0.109,0.109,1,1,1,1,0,1,0,0.001,0.370184696569921,0.380079155672823,0.0261213720316623,0.0683377308707124,0.142480211081794,0.461143403693931,0.579652506596306,0.194330606860158,0.150383905013193,"Richland County",55103,-90.62312834,43.24292586
0.231,0.025,0,0,1,1,0.888,0.883,0.999,0.976,0.848,0.575,1,1,1,1,0,1,0,1,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.5776558241321,0.605643290560032,0.443411518949567,0.544402665870884,"Waushara County",55137,-89.03653956,44.18763396
0.204,0.028,0,0,1,1,0.893,0.887,0.999,0.968,0.838,0.521,1,1,1,1,0,1,0,1,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.567245797274445,0.60665512782254,0.445125435193475,0.544941012633045,"Waushara County",55137,-89.49104916,44.18245621
0.093,0.007,0,0,1,1,0.859,0.823,1,0.927,0.603,0.212,1,1,1,1,0,1,0,0.998,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.456114324024952,0.531890281583396,0.355692648516295,0.444340173730543,"Shawano County",55115,-88.87869315,44.77156138
0.113,0.008,0,0,1,1,0.862,0.819,0.997,0.947,0.555,0.182,1,1,1,1,0,1,0,0.945,0.45744085474434,0.214398371915543,0.0692953446960061,0.161332994149071,0.082065632154668,0.496509641312643,0.527079216484355,0.384603307046553,0.427089035868736,"Grant County",55043,-90.43673269,42.53444895
0.709,0.156,0,0,1,1,0.962,0.915,1,1,0.882,0.882,1,1,1,1,0,1,0,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.777073331862312,0.405977175639894,0.288014545454545,0.293651337157988,"Dane County",55025,-89.44502591,43.21384683
0,0,0,0,1,1,0.796,0.685,0.882,0.864,0.288,0.112,1,1,1,1,0,1,0,0.632,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.470517969589925,0.530864690523729,0.390940101366918,0.392994970050684,"Chippewa County",55017,-91.60163862,44.90001392
0.542,0.127,0,0,1,1,0.93,0.918,1,0.999,0.911,0.809,1,1,1,1,0,1,0,1,0.211681855840928,0.494614747307374,0.0146368406517537,0.112676056338028,0.152444076222038,0.736659210162938,0.80124067937034,0.586001933167633,0.731017674675504,"Burnett County",55013,-92.49386806,45.74483462
0.028,0.001,0,0,1,1,0.872,0.86,0.971,0.882,0.792,0.437,1,1,1,1,0,1,0,1,0.540749710434874,0.20027377066442,0.0276929556702116,0.165420659155523,0.0505422765083711,0.407725281667895,0.441202642939876,0.361992208065705,0.400300200063178,"Douglas County",55031,-91.87684131,46.56857566
0.022,0.002,0,0,1,1,0.893,0.882,0.982,0.905,0.806,0.443,1,1,1,1,0,1,0,1,0.540749710434874,0.20027377066442,0.0276929556702116,0.165420659155523,0.0505422765083711,0.404785405917658,0.442380330630725,0.366585658629041,0.404872380751816,"Douglas County",55031,-92.06140674,46.64705261
0.002,0,0,0,1,1,0.682,0.517,0.904,0.884,0.161,0.115,1,1,1,1,0,1,0,0.55,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.346699221090473,0.489446375074895,0.260001797483523,0.300691431995207,"Crawford County",55023,-90.8409408,43.27346066
0.008,0,0,0,1,1,0.696,0.525,0.952,0.887,0.175,0.106,1,1,1,1,0,1,0,0.321,0.43371808324589,0.309898565932144,0.0314795383001049,0.0951381601958727,0.117523609653725,0.438474991255684,0.550482686253935,0.316336481287163,0.298896817068905,"Iron County",55051,-90.24278948,46.44926787
0.244,0.026,0,0,1,1,0.907,0.88,1,0.993,0.88,0.851,1,1,1,1,0,1,0,1,0.617524165887122,0.0614697016942106,0.0162768942937325,0.275335204240723,0.0189585282195198,0.503757696705124,0.387982018501195,0.345411890655857,0.362238706995115,"La Crosse County",55063,-91.11973023,43.77610983
0.354,0.05,0,0,1,1,0.923,0.903,1,0.992,0.899,0.871,1,1,1,1,0,1,0,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.585594763708217,0.645878643174708,0.430534002963939,0.591672814095175,"Vernon County",55123,-90.86115929,43.65671154
0.978,0.695,0,0,1,1,1,0.986,1,1,0.881,0.876,1,1,1,1,0,1,0,1,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.88580093394197,0.858004092554699,0.489985833464505,0.571385382234115,"Barron County",55005,-91.75614233,45.48432596
0.976,0.701,0,0,1,1,1,0.979,1,1,0.896,0.896,1,1,1,1,0,1,0,1,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.884997114224251,0.860415551707855,0.490332126554384,0.569632771918778,"Barron County",55005,-91.74556634,45.50079894
0.029,0.003,0,0,1,1,0.877,0.859,0.985,0.897,0.74,0.332,1,1,1,1,0,1,0,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.432997236381502,0.500896149358226,0.374435116379046,0.440753730884972,"Oconto County",55083,-88.30095048,44.98667474
0.016,0,0,0,1,1,0.898,0.878,0.985,0.916,0.732,0.323,1,1,1,1,0,1,0,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.426864889762329,0.499967573542959,0.380821838727507,0.446487072406805,"Oconto County",55083,-88.28198757,44.90091158
0.029,0.002,0,0,1,1,0.88,0.862,0.978,0.899,0.728,0.324,1,1,1,1,0,1,0,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.43281796966161,0.500475649450347,0.375069458944912,0.441490511576491,"Oconto County",55083,-88.47966098,44.88451027
0.045,0.006,0,0,1,1,0.811,0.734,0.987,0.912,0.335,0.133,1,1,1,1,0,1,0,0.76,0.05,0.682142857142857,0.00428571428571429,0.0492857142857143,0.194285714285714,0.737908571428571,0.929922857142857,0.603939285714286,0.698205714285714,"Menominee County",55078,-88.61293739,44.88510394
0.129,0.009,0,0,1,1,0.879,0.879,0.998,0.944,0.833,0.511,1,1,1,1,0,1,0,1,0.43529263370333,0.292696770938446,0.0179112008072654,0.175012613521695,0.0520307769929364,0.541737512613522,0.540565968718466,0.447213105449041,0.493476475782038,"Pierce County",55093,-92.18972905,44.71829443
0.597,0.118,0,0,1,1,0.942,0.906,1,1,0.896,0.892,1,1,1,1,0,1,0,1,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.7085227056483,0.432579130986362,0.326472911801171,0.342370152524291,"St. Croix County",55109,-92.7126036,45.1812696
0.192,0.02,0,0,1,1,0.886,0.884,0.999,0.961,0.856,0.635,1,1,1,1,0,1,0,1,0.347142635899024,0.308115223788137,0.0545144804088586,0.104847452377265,0.1610655102989,0.534074028186464,0.633359454855196,0.424501935883537,0.572903515564504,"Clark County",55019,-90.49492455,44.72621963
0.023,0.002,0,0,1,1,0.884,0.854,0.971,0.905,0.618,0.235,1,1,1,1,0,1,0,0.985,0.505938608668826,0.226901126021903,0.014807959278112,0.111522443313281,0.1139904365263,0.364438685793614,0.466827086225513,0.321254357550517,0.421056455344748,"Ashland County",55003,-90.63719574,46.33337443
0.161,0.014,0,0,1,1,0.888,0.882,1,0.964,0.824,0.486,1,1,1,1,0,1,0,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.579521270310192,0.648394387001477,0.475748301329394,0.590166026587888,"Marquette County",55077,-89.43620155,43.9126297
0.001,0,0,0,1,1,0.843,0.766,0.911,0.893,0.339,0.12,1,1,1,1,0,1,0,0.714,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.544868547068442,0.628113583274936,0.47730302499416,0.506067040411119,"Dunn County",55033,-92.0327701,44.92226119
0.661,0.176,0,0,1,1,0.915,0.891,1,1,0.889,0.839,1,1,1,1,0,1,0,1,0.435735399041892,0.258995005605953,0.0626847416165529,0.125267556823973,0.1028437468148,0.734968402813169,0.626480481092651,0.417974722250535,0.511468351849964,"Iowa County",55049,-90.42144628,43.18321342
0.001,0,0,0,1,1,0.855,0.817,0.913,0.884,0.501,0.182,1,1,1,1,0,1,0,0.769,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.491126501915106,0.5759987407524,0.435344719030379,0.482050212498032,"Barron County",55005,-91.86400294,45.21521861
