"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER","price_region"
53527,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53528,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53529,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53530,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53531,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53532,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53533,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53534,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53536,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53538,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53541,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53543,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53544,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53545,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53546,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53548,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53549,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53550,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53551,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53553,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53554,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53555,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53556,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53557,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53558,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53559,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53560,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53561,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53563,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53565,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53566,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53569,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53570,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53572,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53573,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53574,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53575,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53576,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53577,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53578,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53579,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53580,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53581,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53582,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53583,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53585,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53586,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53587,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53588,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53589,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53590,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53594,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53595,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53596,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53597,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53598,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53702,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53703,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53704,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53705,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53706,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53711,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53713,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53714,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53715,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53716,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53717,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53718,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53719,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53726,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53774,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53777,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53782,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53783,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53784,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53785,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53786,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53788,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53790,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53791,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53792,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53793,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53794,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53801,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53803,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53804,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53805,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53806,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53807,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53809,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53810,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53811,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53813,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53816,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53818,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53820,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
53821,18978.61,22513.78,16424.89,19167.56,1376.21,1985.29,1177.5,1360.93,5,20,1
