"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER","price_region"
53042,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53044,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53045,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53046,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53048,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53049,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53050,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53051,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53057,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53058,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53059,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53061,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53062,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53063,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53065,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53066,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53069,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53070,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53072,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53072,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53073,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53074,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53075,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53076,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53078,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53079,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53080,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53081,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53083,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53085,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53086,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53089,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53090,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53091,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53092,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53093,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53094,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53094,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53095,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53097,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53098,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53099,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53103,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53104,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53105,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53108,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53110,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53114,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53115,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53118,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53119,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53120,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53121,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53122,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53125,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53126,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53128,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53129,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53130,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53137,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53139,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53140,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53142,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53143,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53144,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53147,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53149,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53150,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53153,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53154,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53156,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53158,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53158,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53168,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53170,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53172,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53177,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53178,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53179,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53181,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53182,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53183,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53184,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53185,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53186,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53188,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53189,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53190,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53191,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53202,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53203,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53204,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53205,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53206,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53207,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53208,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53209,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53210,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53211,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53212,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53213,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53214,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53215,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53216,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53217,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53218,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53219,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53220,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53221,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53222,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53223,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53224,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53225,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53226,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53227,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53228,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53233,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53235,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53259,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53263,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53274,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53278,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53288,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53290,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53293,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53295,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53402,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53403,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53404,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53405,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53406,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53407,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53502,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53503,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53504,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53505,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53506,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53507,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53508,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53510,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53511,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53515,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53516,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53517,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53518,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53520,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53521,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53522,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53523,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53525,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53526,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53527,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53528,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53529,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53530,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53531,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53532,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53533,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53534,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53536,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53538,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53541,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53543,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53544,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53545,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53546,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53548,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53549,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53550,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53551,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53553,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53554,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53555,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53556,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53557,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53558,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53559,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53560,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53561,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53563,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53565,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53566,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53569,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53570,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53572,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53573,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53574,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53575,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53576,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53577,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53578,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53579,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53580,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53581,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53582,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53583,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53585,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53586,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53587,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53588,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53589,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53590,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53594,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53595,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53596,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53597,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53598,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53702,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53703,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53704,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53705,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53706,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53711,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53713,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53714,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53715,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53716,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53717,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53718,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53719,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53726,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53774,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53777,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53782,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53783,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53784,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53785,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53786,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53788,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53790,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53791,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53792,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53793,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53794,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53801,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53803,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53804,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53805,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53806,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53807,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53809,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53810,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53811,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53813,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53816,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53818,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53820,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53821,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53825,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53826,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53901,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53910,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53911,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53913,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53916,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53919,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53920,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53922,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53923,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53923,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53924,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53925,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
53926,12205.68,14733.67,8468.66,9882.78,2524.02,3449.57,1213,1401.32,2,20,1
