"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER","price_region"
53081,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53083,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53085,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53086,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53089,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53090,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53091,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53092,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53093,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53094,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53094,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53095,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53097,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53098,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53099,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53103,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53104,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53105,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53108,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53110,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53114,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53115,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53118,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53119,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53120,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53121,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53122,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53125,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53126,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53128,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53129,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53130,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53137,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53139,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53140,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53142,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53143,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53144,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53147,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53149,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53150,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53153,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53154,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53156,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53158,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53158,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53168,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53170,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53172,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53177,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53178,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53179,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53181,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53182,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53183,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53184,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53185,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53186,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53188,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53189,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53190,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53191,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53202,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53203,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53204,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53205,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53206,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53207,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53208,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53209,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53210,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53211,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53212,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53213,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53214,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53215,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53216,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53217,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53218,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53219,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53220,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53221,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53222,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53223,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53224,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53225,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53226,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53227,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53228,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53233,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53235,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53259,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53263,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53274,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53278,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53288,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53290,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53293,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53295,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53402,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53403,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53404,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53405,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53406,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53407,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53502,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53503,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53504,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53505,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53506,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53507,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53508,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53510,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53511,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53515,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53516,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53517,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53518,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53520,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53521,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53522,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53523,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53525,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53526,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53527,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53528,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53529,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53530,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53531,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53532,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53533,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53534,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53536,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53538,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53541,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53543,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53544,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53545,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53546,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53548,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53549,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53550,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53551,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53553,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53554,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53555,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53556,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53557,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53558,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53559,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53560,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53561,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53563,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53565,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53566,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53569,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53570,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53572,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53573,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53574,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53575,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53576,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53577,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53578,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53579,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53580,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53581,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53582,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53583,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53585,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53586,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53587,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53588,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53589,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53590,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53594,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53595,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53596,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53597,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53598,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53702,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53703,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53704,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53705,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53706,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53711,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53713,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53714,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53715,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53716,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53717,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53718,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53719,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53726,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53774,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53777,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53782,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53783,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53784,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53785,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53786,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53788,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53790,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53791,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53792,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53793,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53794,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53801,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53803,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53804,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53805,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53806,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53807,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53809,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53810,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53811,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53813,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53816,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53818,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53820,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53821,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53825,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53826,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53901,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53910,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53911,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53913,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53916,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53919,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53920,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53922,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53923,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53923,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53924,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53925,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53926,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53929,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53930,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53932,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53933,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53934,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53936,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53937,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53941,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53943,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53944,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53946,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53948,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
53949,8844.72,10707.28,6956,8117.53,1376.21,1985.29,512.51,604.46,5,16,1
