"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER","price_region"
53074,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53075,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53076,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53078,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53079,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53080,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53081,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53083,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53085,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53086,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53089,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53090,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53091,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53092,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53093,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53094,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53094,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53095,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53097,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53098,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53099,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53103,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53104,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53105,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53108,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53110,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53114,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53115,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53118,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53119,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53120,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53121,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53122,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53125,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53126,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53128,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53129,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53130,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53137,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53139,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53140,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53142,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53143,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53144,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53147,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53149,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53150,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53153,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53154,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53156,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53158,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53158,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53168,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53170,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53172,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53177,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53178,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53179,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53181,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53182,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53183,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53184,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53185,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53186,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53188,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53189,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53190,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53191,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53202,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53203,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53204,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53205,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53206,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53207,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53208,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53209,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53210,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53211,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53212,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53213,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53214,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53215,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53216,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53217,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53218,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53219,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53220,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53221,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53222,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53223,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53224,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53225,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53226,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53227,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53228,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53233,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53235,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53259,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53263,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53274,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53278,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53288,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53290,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53293,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53295,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53402,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53403,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53404,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53405,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53406,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53407,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53502,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53503,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53504,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53505,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53506,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53507,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53508,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53510,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53511,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53515,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53516,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53517,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53518,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53520,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53521,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53522,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53523,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53525,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53526,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53527,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53528,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53529,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53530,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53531,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53532,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53533,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53534,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53536,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53538,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53541,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53543,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53544,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53545,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53546,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53548,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53549,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53550,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53551,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53553,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53554,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53555,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53556,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53557,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53558,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53559,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53560,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53561,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53563,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53565,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53566,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53569,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53570,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53572,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53573,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53574,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53575,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53576,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53577,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53578,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53579,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53580,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53581,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53582,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53583,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53585,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53586,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53587,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53588,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53589,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53590,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53594,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53595,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53596,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53597,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53598,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53702,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53703,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53704,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53705,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53706,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53711,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53713,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53714,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53715,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53716,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53717,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53718,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53719,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53726,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53774,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53777,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53782,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53783,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53784,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53785,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53786,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53788,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53790,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53791,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53792,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53793,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53794,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53801,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53803,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53804,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53805,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53806,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53807,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53809,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53810,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53811,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53813,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53816,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53818,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53820,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53821,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53825,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53826,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
53901,14959.9,17937.83,10883.8,12701.21,2524.02,3449.57,1552.08,1787.05,3,20,1
