"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER"
53922,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53923,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53923,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53924,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53925,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53926,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53929,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53930,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53932,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53933,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53934,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53936,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53937,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53941,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53943,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53944,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53946,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53948,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53949,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53950,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53951,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53952,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53954,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53955,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53956,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53957,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53958,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53959,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53960,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53961,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53963,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53964,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53965,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
53968,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54001,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54002,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54003,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54004,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54005,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54006,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54007,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54009,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54011,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54013,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54014,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54015,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54016,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54017,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54020,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54021,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54022,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54023,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54024,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54025,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54026,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54027,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54028,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54101,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54102,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54103,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54104,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54106,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54107,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54110,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54111,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54112,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54113,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54114,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54115,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54119,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54120,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54121,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54123,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54124,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54125,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54126,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54128,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54129,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54130,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54135,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54136,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54137,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54138,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54139,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54140,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54141,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54143,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54149,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54150,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54151,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54153,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54154,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54155,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54156,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54157,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54159,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54161,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54162,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54165,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54166,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54169,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54170,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54171,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54173,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54174,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54175,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54177,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54180,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54201,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54202,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54204,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54205,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54208,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54209,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54210,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54212,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54213,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54216,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54217,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54220,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54227,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54228,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54229,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54229,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54230,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54234,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54235,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54235,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54241,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54245,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54246,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54247,18679.89,22265.52,14145.81,16507.91,2524.02,3449.57,2010.07,2308.03,5,20
54301,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54302,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54303,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54304,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54311,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54313,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54313,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54344,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54401,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54403,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54404,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54405,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54406,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54407,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54408,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54409,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54410,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54411,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54412,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54414,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54416,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54420,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54421,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54422,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54423,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54424,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54425,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54426,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54427,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54428,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54433,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54435,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54436,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54437,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54440,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54442,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54443,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54446,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54447,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54448,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54449,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54451,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54452,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54454,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54455,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54456,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54457,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54459,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54460,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54463,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54465,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54466,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54467,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54469,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54470,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54471,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54473,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54474,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54475,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54476,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54479,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54480,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54481,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54482,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54484,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54485,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54486,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54487,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54488,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54489,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54490,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54491,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54492,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54493,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54494,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54495,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54498,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54499,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54501,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54511,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54512,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54513,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54514,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54515,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54517,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54519,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54520,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54521,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54524,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54526,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54527,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54529,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54530,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54531,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54534,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54537,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54538,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54539,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54540,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54541,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54542,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54545,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54546,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54547,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54548,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54550,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54552,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54554,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54555,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54556,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54557,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54558,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54559,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54560,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54562,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54563,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54564,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54566,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54568,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54601,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54603,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54610,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54611,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54612,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54613,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54614,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54615,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54616,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54618,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54619,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54621,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54622,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54623,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54624,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54625,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54626,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54627,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54628,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54629,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54630,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54631,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54632,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54634,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54635,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54636,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54638,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54639,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54642,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54644,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54646,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54648,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54650,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54651,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54652,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54653,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54655,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54656,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54658,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54659,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54660,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54661,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54664,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54665,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54666,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
