"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER"
53929,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53930,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53932,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53933,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53934,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53936,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53937,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53941,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53943,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53944,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53946,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53948,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53949,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53950,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53951,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53952,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53954,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53955,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53956,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53957,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53958,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53959,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53960,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53961,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53963,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53964,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53965,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
53968,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54001,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54002,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54003,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54004,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54005,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54006,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54007,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54009,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54011,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54013,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54014,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54015,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54016,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54017,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54020,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54021,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54022,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54023,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54024,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54025,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54026,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54027,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54028,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54101,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54102,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54103,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54104,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54106,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54107,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54110,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54111,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54112,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54113,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54114,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54115,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54119,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54120,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54121,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54123,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54124,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54125,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54126,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54128,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54129,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54130,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54135,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54136,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54137,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54138,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54139,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54140,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54141,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54143,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54149,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54150,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54151,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54153,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54154,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54155,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54156,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54157,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54159,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54161,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54162,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54165,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54166,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54169,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54170,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54171,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54173,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54174,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54175,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54177,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54180,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54201,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54202,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54204,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54205,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54208,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54209,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54210,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54212,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54213,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54216,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54217,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54220,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54227,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54228,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54229,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54229,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54230,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54234,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54235,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54235,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54241,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54245,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54246,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54247,14925.05,17791.18,12637.33,14747.55,1376.21,1985.29,911.5,1058.34,3,20
54301,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54302,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54303,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54304,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54311,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54313,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54313,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54344,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54401,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54403,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54404,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54405,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54406,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54407,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54408,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54409,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54410,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54411,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54412,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54414,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54416,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54420,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54421,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54422,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54423,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54424,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54425,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54426,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54427,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54428,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54433,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54435,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54436,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54437,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54440,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54442,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54443,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54446,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54447,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54448,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54449,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54451,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54452,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54454,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54455,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54456,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54457,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54459,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54460,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54463,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54465,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54466,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54467,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54469,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54470,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54471,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54473,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54474,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54475,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54476,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54479,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54480,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54481,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54482,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54484,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54485,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54486,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54487,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54488,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54489,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54490,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54491,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54492,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54493,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54494,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54495,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54498,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54499,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54501,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54511,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54512,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54513,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54514,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54515,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54517,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54519,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54520,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54521,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54524,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54526,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54527,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54529,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54530,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54531,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54534,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54537,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54538,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54539,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54540,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54541,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54542,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54545,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54546,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54547,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54548,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54550,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54552,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54554,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54555,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54556,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54557,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54558,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54559,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54560,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54562,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54563,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54564,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54566,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54568,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54601,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54603,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54610,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54611,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54612,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54613,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54614,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54615,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54616,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54618,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54619,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54621,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54622,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54623,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54624,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54625,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54626,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54627,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54628,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54629,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54630,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54631,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54632,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54634,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54635,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54636,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54638,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54639,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54642,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54644,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54646,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54648,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54650,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54651,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54652,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54653,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54655,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54656,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54658,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54659,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54660,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54661,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54664,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54665,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54666,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54667,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54669,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54670,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54701,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54703,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54720,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54721,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54722,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54723,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54724,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54725,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54726,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
