"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","size","efficiency","price_region"
53803,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53804,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53805,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53806,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53807,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53809,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53810,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53811,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53813,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53816,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53818,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53820,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53821,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53825,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53826,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53901,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53910,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53911,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53913,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53916,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53919,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53920,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53922,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53923,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53923,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53924,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53925,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53926,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53929,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53930,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53932,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53933,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53934,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53936,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53937,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53941,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53943,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53944,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53946,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53948,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53949,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53950,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53951,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53952,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53954,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53955,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53956,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53957,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53958,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53959,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53960,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53961,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53963,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53964,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53965,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
53968,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54001,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54002,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54003,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54004,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54005,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54006,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54007,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54009,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54011,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54013,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54014,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54015,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54016,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54017,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54020,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54021,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54022,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54023,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54024,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54025,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54026,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54027,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54028,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54101,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54102,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54103,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54104,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54106,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54107,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54110,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54111,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54112,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54113,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54114,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54115,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54119,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54120,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54121,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54123,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54124,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54125,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54126,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54128,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54129,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54130,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54135,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54136,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54137,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54138,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54139,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54140,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54141,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54143,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54149,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54150,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54151,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54153,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54154,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54155,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54156,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54157,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54159,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54161,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54162,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54165,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54166,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54169,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54170,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54171,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54173,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54174,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54175,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54177,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54180,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54201,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54202,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54204,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54205,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54208,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54209,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54210,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54212,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54213,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54216,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54217,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54220,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54227,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54228,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54229,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54229,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54230,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54234,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54235,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54235,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54241,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54245,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54246,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54247,3419.21,4284.69,2181.09,2545.29,1021.52,1471.55,216.6,267.85,"70K","92%+",1
54301,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54302,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54303,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54304,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54311,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54313,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54313,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54344,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54401,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54403,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54404,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54405,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54406,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54407,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54408,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54409,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54410,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54411,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54412,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54414,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54416,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54420,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54421,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54422,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54423,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54424,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54425,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54426,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54427,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54428,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54433,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54435,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54436,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54437,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54440,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54442,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54443,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54446,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54447,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54448,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54449,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54451,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54452,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54454,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54455,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54456,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54457,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54459,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54460,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54463,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54465,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54466,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54467,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54469,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54470,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54471,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54473,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54474,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54475,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54476,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54479,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54480,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54481,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54482,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54484,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54485,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54486,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54487,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54488,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54489,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54490,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54491,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54492,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54493,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54494,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54495,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54498,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54499,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54501,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54511,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54512,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54513,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54514,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54515,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54517,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54519,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54520,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54521,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54524,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54526,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54527,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54529,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54530,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54531,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54534,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54537,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54538,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54539,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54540,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54541,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54542,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54545,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54546,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54547,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54548,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54550,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54552,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54554,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54555,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54556,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54557,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54558,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54559,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54560,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54562,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54563,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54564,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54566,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54568,3384.12,4234.14,2181.09,2545.29,986.43,1421,216.6,267.85,"70K","92%+",2
54601,3428.96,4298.73,2181.09,2545.29,1031.27,1485.59,216.6,267.85,"70K","92%+",3
54603,3428.96,4298.73,2181.09,2545.29,1031.27,1485.59,216.6,267.85,"70K","92%+",3
54610,3428.96,4298.73,2181.09,2545.29,1031.27,1485.59,216.6,267.85,"70K","92%+",3
54611,3428.96,4298.73,2181.09,2545.29,1031.27,1485.59,216.6,267.85,"70K","92%+",3
54612,3428.96,4298.73,2181.09,2545.29,1031.27,1485.59,216.6,267.85,"70K","92%+",3
54613,3428.96,4298.73,2181.09,2545.29,1031.27,1485.59,216.6,267.85,"70K","92%+",3
